runtime,cpu_usage,memory
7.35,100%,1024640
7.39,100%,1024256
9.34,100%,1024640
10.18,100%,1024384
9.79,100%,1024768
9.79,100%,1024128
7.34,100%,1024384
9.79,100%,1024256
9.11,100%,1024384
7.93,100%,1024384
9.76,100%,1024640
10.68,100%,1024512
10.90,100%,1024128
9.40,100%,1024512
10.22,100%,1024384
9.82,100%,1024128
9.80,100%,1024256
9.79,100%,1024512
9.79,100%,1024384
9.79,100%,1024640
9.83,100%,1024384
9.79,100%,1024640
9.79,100%,1024384
9.83,100%,1024512
9.80,100%,1024128
9.78,100%,1024128
7.36,100%,1024640
9.85,100%,1024128
9.81,100%,1024512
9.83,100%,1024128
9.78,100%,1024256
10.79,100%,1024512
11.10,100%,1024128
9.82,100%,1024256
9.79,100%,1024256
9.82,100%,1024256
9.81,100%,1024256
7.75,100%,1024512
9.78,100%,1024128
9.86,100%,1024128
12.04,100%,1024256
7.36,100%,1024512
7.34,100%,1024000
9.78,100%,1024384
9.81,100%,1024384
9.79,100%,1024512
7.35,100%,1024512
9.83,100%,1024512
7.37,100%,1024512
9.78,100%,1024256
9.87,100%,1024384
7.34,100%,1024640
9.79,100%,1024128
9.78,100%,1024128
7.62,100%,1024768
9.79,100%,1024768
7.35,100%,1024384
9.88,100%,1024512
7.35,100%,1024128
9.90,100%,1024512
7.42,100%,1024768
7.35,100%,1024512
7.37,100%,1024512
7.35,100%,1024512
9.87,100%,1024256
9.81,100%,1024256
9.80,100%,1024384
7.34,100%,1024384
9.79,100%,1024128
9.78,100%,1024384
7.38,100%,1024384
7.37,100%,1024512
7.34,100%,1024128
9.79,100%,1024128
9.78,100%,1024512
9.81,100%,1024512
9.79,100%,1024128
9.80,100%,1024384
9.79,100%,1024512
9.79,100%,1024128
9.80,100%,1023872
9.79,100%,1024640
7.35,100%,1024384
9.79,100%,1024512
7.35,100%,1024768
9.79,100%,1024256
9.79,100%,1024640
7.34,100%,1024768
9.79,100%,1024384
9.78,100%,1024256
9.78,100%,1024640
7.34,100%,1024256
7.35,100%,1024640
9.79,100%,1024128
9.84,100%,1024640
9.80,100%,1024384
7.42,100%,1024256
9.88,100%,1024384
9.80,100%,1024896
7.34,100%,1024640
