runtime,cpu_usage,memory
33.73,669%,76316
36.38,677%,76900
34.25,678%,77536
32.66,688%,75364
35.51,683%,75360
33.87,675%,77340
35.85,678%,77284
35.38,689%,77212
33.17,679%,77532
33.57,668%,76312
36.70,645%,76508
37.78,654%,76700
36.00,682%,77420
35.45,677%,78728
34.79,667%,76660
33.58,680%,75300
38.20,686%,76084
36.39,634%,78052
34.64,677%,77016
34.44,661%,77156
34.66,668%,77664
35.53,650%,75828
35.33,680%,77584
34.86,671%,75188
34.84,675%,75792
34.71,678%,76572
36.49,656%,76832
36.66,650%,77732
36.70,665%,77332
36.79,688%,75540
36.54,685%,75756
35.42,661%,75500
34.36,680%,77676
36.13,652%,75176
35.20,679%,77288
37.04,654%,76516
35.60,687%,75864
35.77,646%,78180
32.95,673%,76116
36.49,658%,77336
33.39,670%,76524
36.33,672%,75260
33.64,660%,75524
34.45,661%,75192
39.04,661%,77668
35.20,675%,76536
33.66,685%,76768
36.22,656%,75116
39.08,664%,77164
36.93,672%,77396
39.46,689%,75628
34.73,686%,76360
34.24,677%,75260
38.09,662%,76768
35.99,641%,76300
39.44,635%,75620
36.11,664%,75544
35.90,653%,76824
39.50,691%,75264
34.94,672%,75800
36.01,687%,76828
35.63,652%,76428
35.67,686%,76396
35.01,672%,76260
36.98,655%,75652
32.96,670%,77068
33.58,677%,75536
35.18,677%,76676
34.64,672%,75112
34.38,676%,75584
36.79,641%,77544
32.86,681%,76216
40.91,652%,76712
35.08,656%,76704
35.30,672%,77016
33.78,641%,75800
36.62,688%,76456
36.51,685%,75624
35.21,675%,76444
33.85,672%,75984
37.82,655%,76780
35.31,671%,75360
33.27,689%,75712
34.54,682%,75376
34.71,674%,76384
35.07,698%,77088
33.61,672%,75940
37.46,647%,75932
37.62,664%,75256
34.82,673%,75296
37.75,641%,76640
39.66,681%,76624
33.88,670%,76612
34.38,679%,76884
36.13,657%,75480
33.74,678%,76244
37.00,660%,76404
36.05,655%,75880
37.37,654%,76436
37.09,643%,77736
