hora,estado,potencia_W,kWh_intervalo,kWh_acumulado
2026-07-20 19:40:29,ON,32.817,0.002735,0.512247
2026-07-20 19:45:29,ON,32.662,0.002722,0.514969
2026-07-20 19:50:30,ON,32.496,0.002708,0.517677
2026-07-20 19:55:30,ON,32.798,0.002733,0.52041
2026-07-20 20:00:31,ON,33.2,0.002767,0.523177
2026-07-20 20:05:31,ON,55.506,0.004625,0.527803
2026-07-20 20:10:32,ON,32.302,0.002692,0.530494
2026-07-20 20:15:32,ON,48.402,0.004033,0.534528
2026-07-20 20:20:32,ON,85.386,0.007115,0.541643
2026-07-20 20:25:33,ON,75.493,0.006291,0.547934
2026-07-20 20:30:33,ON,77.007,0.006417,0.554352
2026-07-20 20:35:34,ON,84.348,0.007029,0.561381
