runtime,cpu_usage,memory
2.39,395%,35712
2.38,393%,34432
3.69,379%,34816
3.42,397%,35968
2.89,385%,35712
4.27,395%,35584
2.55,387%,35456
4.74,402%,35584
2.50,395%,35968
4.80,391%,35840
2.50,394%,35328
4.29,386%,35584
2.96,400%,35840
3.51,387%,35584
3.71,421%,35456
3.00,388%,35328
4.32,396%,35584
2.75,392%,34688
3.20,401%,35584
3.17,394%,35456
3.17,394%,35712
3.14,392%,35328
3.18,398%,36096
3.18,404%,35456
3.16,392%,35456
3.26,387%,34560
3.19,381%,36480
3.17,403%,35712
3.14,385%,35712
3.25,379%,34816
3.16,394%,35712
3.17,385%,34816
3.15,398%,35072
3.18,402%,35968
3.16,390%,35456
3.20,385%,35712
3.13,391%,34304
3.12,395%,35456
3.24,393%,35712
3.17,398%,35200
3.18,392%,35584
3.17,402%,35456
3.13,393%,35200
3.18,393%,35968
3.15,389%,35712
3.27,386%,35712
3.18,403%,34688
3.21,385%,36096
3.19,403%,35712
3.15,393%,34432
3.21,386%,34816
3.16,400%,35456
3.16,395%,35644
3.18,403%,35200
3.18,402%,35456
3.15,393%,35200
3.20,390%,35200
3.28,386%,35840
3.14,392%,35200
3.19,398%,35584
3.22,396%,35968
3.20,384%,35968
3.15,395%,35328
3.18,395%,35584
3.11,387%,33920
3.25,377%,35072
3.20,381%,35712
3.14,386%,35584
3.12,393%,35072
3.15,394%,35456
3.24,391%,35072
3.21,396%,35456
3.17,390%,35968
3.19,403%,35584
3.15,394%,35456
3.13,392%,35712
3.13,389%,35968
3.14,393%,35200
3.15,390%,36224
3.16,396%,35328
3.17,401%,34944
3.22,394%,35456
3.21,394%,35456
3.21,395%,35584
3.14,388%,34816
3.14,393%,34944
3.16,394%,35456
3.19,401%,35072
3.19,402%,35840
3.14,394%,35328
3.17,388%,34816
3.15,394%,35968
3.18,402%,35456
3.14,393%,35328
3.14,394%,35072
3.28,387%,36352
3.18,389%,35456
3.15,383%,35712
3.14,395%,35328
3.19,400%,35456
