runtime,cpu_usage,memory
1.07,300%,311184
1.03,303%,307320
0.91,342%,311316
0.99,309%,311396
0.92,338%,311140
0.90,346%,311272
0.95,313%,311188
1.05,302%,311404
0.90,342%,311228
0.93,346%,311268
0.91,331%,311156
0.93,340%,311428
0.95,328%,311308
0.92,340%,311176
0.90,335%,311476
0.91,345%,311360
0.99,331%,311212
1.08,304%,311416
1.09,301%,311124
1.13,278%,315832
1.09,298%,311192
1.06,310%,311264
0.99,329%,311372
0.97,308%,311320
1.04,303%,311344
1.07,304%,311336
0.92,338%,311456
0.94,343%,311324
0.92,345%,325740
0.91,350%,311264
0.91,343%,311208
1.09,273%,311604
1.06,300%,311220
0.94,347%,311344
0.92,341%,311332
0.90,342%,311408
0.92,338%,311292
0.92,347%,311160
0.95,336%,325648
0.95,346%,311216
0.96,342%,311148
0.91,348%,311032
0.91,341%,311416
0.94,343%,310940
0.89,350%,311384
0.94,338%,311396
0.94,343%,311104
0.98,328%,311448
1.00,314%,325740
0.94,343%,311372
0.92,343%,311368
0.99,332%,311332
1.02,302%,311208
0.97,306%,311108
0.95,346%,311576
0.92,346%,311284
0.96,341%,311544
0.93,338%,325788
0.94,341%,311380
1.08,307%,311260
0.90,344%,311260
0.95,338%,311344
0.92,349%,311420
0.92,346%,311196
0.91,346%,311260
0.93,339%,311684
1.08,300%,311256
1.00,306%,325664
0.92,348%,311620
0.89,343%,311036
0.91,348%,311208
0.91,343%,311100
0.99,318%,311536
1.10,309%,311452
1.08,300%,311428
0.96,340%,311216
0.96,332%,325776
0.98,336%,311260
1.06,303%,311356
0.98,330%,311168
0.88,338%,310824
1.05,309%,311396
1.04,311%,311336
1.05,308%,311348
0.93,344%,311468
0.90,333%,311328
0.91,340%,325456
0.92,345%,311416
0.93,341%,311268
1.00,332%,311272
0.95,339%,311568
0.89,346%,311500
0.99,334%,311384
0.92,340%,311168
0.93,347%,311432
0.96,334%,325604
1.06,302%,311344
0.90,333%,311276
0.97,307%,311292
0.93,345%,311220
