runtime,cpu_usage,memory
6.52,116%,425456
6.50,116%,440224
6.52,116%,440052
6.51,116%,442384
6.52,116%,439564
6.51,116%,364308
6.49,117%,440596
6.50,116%,441776
6.51,116%,442752
6.51,117%,364040
6.49,116%,442616
6.49,116%,451368
6.51,117%,416800
6.52,117%,364720
6.49,116%,440276
6.51,116%,372636
6.51,117%,442228
6.52,116%,365940
6.49,116%,440992
6.53,116%,438880
6.55,117%,363520
6.50,116%,439196
6.50,116%,361740
6.51,116%,364200
6.50,115%,442100
6.52,116%,445444
6.51,116%,440816
6.51,116%,440520
6.54,117%,439252
6.48,116%,440712
6.50,116%,368580
6.51,116%,365804
6.53,116%,441916
6.52,116%,440024
6.52,116%,446440
6.52,116%,416068
6.52,116%,440732
6.53,117%,441080
6.50,116%,440084
6.53,116%,439532
6.51,117%,440952
6.53,116%,438932
6.50,116%,439312
6.51,116%,439460
6.48,117%,419828
6.51,116%,361908
6.49,115%,446048
6.51,117%,364968
6.50,116%,364616
6.51,116%,439844
6.52,116%,447404
6.54,117%,427480
6.51,116%,439572
6.53,116%,440392
6.53,117%,362572
6.50,116%,365164
6.53,116%,440348
6.50,116%,440068
6.52,116%,438984
6.52,117%,441048
6.48,116%,440268
6.52,117%,445824
6.53,117%,363976
6.49,115%,364960
6.49,116%,440908
6.51,117%,363564
6.49,116%,367008
6.51,116%,440948
6.51,116%,439256
6.53,116%,364416
6.51,116%,431780
6.51,116%,423816
6.49,116%,440268
6.52,116%,442748
6.51,116%,445204
6.49,116%,441028
6.51,116%,438504
6.51,116%,436460
6.51,116%,443792
6.51,116%,441960
6.52,116%,451944
6.52,116%,453884
6.51,116%,366872
6.51,116%,440680
6.51,117%,442256
6.48,116%,443056
6.52,116%,366760
6.49,115%,452508
6.50,116%,366088
6.51,117%,443456
6.49,115%,443796
6.49,116%,439672
6.51,116%,365320
6.53,116%,364428
6.51,116%,443100
6.51,117%,373980
6.50,116%,369064
6.51,116%,413924
6.50,116%,448548
6.51,116%,367308
