runtime,cpu_usage,memory
23.44,99%,20136
23.66,99%,19848
23.44,99%,20216
24.23,99%,20084
23.41,99%,20248
23.52,99%,20004
23.62,99%,19996
23.42,99%,19944
23.42,99%,20288
23.39,99%,20152
23.47,99%,20132
23.63,99%,20140
23.43,99%,19980
23.44,99%,20156
23.39,99%,20196
23.61,99%,20260
23.42,99%,20020
23.44,99%,20092
23.42,99%,19924
23.40,99%,19924
23.45,99%,20276
23.42,99%,20356
23.42,99%,20136
23.43,99%,20040
23.63,99%,19920
23.49,99%,20156
23.40,99%,20180
23.40,99%,20180
23.43,99%,20208
23.41,99%,20036
23.76,99%,19848
23.47,99%,20188
23.41,99%,20112
23.42,99%,20212
23.40,99%,20048
23.39,99%,20384
23.54,99%,19976
23.52,99%,20252
23.42,99%,20040
24.16,99%,20296
23.42,99%,19964
23.51,99%,20168
23.49,99%,19984
23.45,99%,19896
23.40,99%,20276
23.42,99%,20120
23.56,99%,20168
23.44,99%,20036
23.43,99%,20160
23.46,99%,20044
23.46,99%,20164
23.39,99%,20208
23.54,99%,20196
23.39,99%,20196
23.48,99%,19840
23.49,99%,20228
23.45,99%,19956
23.55,99%,20056
23.46,99%,19968
23.40,99%,20256
23.41,99%,20040
23.42,99%,20256
23.42,99%,19980
23.40,99%,20464
23.42,99%,20160
23.41,99%,20184
23.40,99%,20104
23.39,99%,20048
23.45,99%,20072
23.68,99%,20200
23.45,99%,20220
23.41,99%,20100
23.37,99%,20164
23.41,99%,19932
23.41,99%,20164
24.09,99%,20128
23.59,99%,20108
23.55,99%,20244
23.58,99%,20176
23.49,99%,19932
24.38,99%,20216
23.45,99%,19880
24.02,99%,19684
23.78,99%,19976
23.41,99%,20160
23.57,99%,20096
23.40,99%,19960
23.42,99%,20132
23.42,99%,19956
23.52,99%,20068
23.43,99%,20408
23.45,99%,20124
23.47,99%,20156
23.41,99%,20076
23.43,99%,20032
23.44,99%,20160
23.46,99%,20092
23.43,99%,20248
23.39,99%,20004
24.25,99%,20112
