runtime,cpu_usage,memory
217.47,99%,9996
217.89,99%,10156
219.04,99%,9576
218.37,99%,10604
218.31,99%,9792
216.74,99%,9904
218.04,99%,9740
218.95,99%,10384
219.46,99%,9744
218.28,99%,10188
217.57,99%,9860
218.37,99%,9788
219.05,99%,9784
217.91,99%,10104
218.13,99%,9956
217.29,99%,9800
218.02,99%,9888
217.33,99%,10268
217.48,99%,9884
217.30,99%,10292
218.86,99%,10400
217.56,99%,10164
218.21,99%,9960
217.39,99%,10188
217.47,99%,10384
217.60,99%,10244
218.44,99%,9744
216.99,99%,9816
218.69,99%,10232
217.23,99%,10160
217.21,99%,10448
218.37,99%,10236
218.07,99%,9904
216.98,99%,9996
217.59,99%,9860
217.55,99%,10528
217.71,99%,9800
217.44,99%,10120
218.94,99%,9960
218.32,99%,10200
217.29,99%,10304
217.52,99%,10244
218.40,99%,10164
222.35,99%,9996
217.69,99%,10244
217.62,99%,9996
217.71,99%,9904
218.09,99%,10428
218.02,99%,10288
217.57,99%,10540
221.23,99%,10544
217.69,99%,10412
218.89,99%,10176
217.34,99%,9796
216.92,99%,9808
217.20,99%,9884
217.41,99%,10424
218.00,99%,9748
217.79,99%,9652
218.97,99%,10060
219.34,99%,9860
219.61,99%,9864
218.64,99%,9856
218.63,99%,10396
217.31,99%,10280
218.48,99%,10304
217.58,99%,10396
218.74,99%,9964
225.45,99%,10188
218.47,99%,9904
218.25,99%,10200
217.81,99%,9884
217.88,99%,10312
217.84,99%,9888
217.92,99%,10240
220.93,99%,9892
217.58,99%,9792
220.87,99%,9884
217.30,99%,9888
218.60,99%,9744
217.64,99%,9784
217.79,99%,9808
218.82,99%,9764
218.16,99%,9772
218.08,99%,10376
217.58,99%,10276
217.94,99%,10200
218.96,99%,10432
218.06,99%,9756
217.43,99%,10180
218.77,99%,10272
217.65,99%,10348
217.67,99%,10532
217.51,99%,10236
217.63,99%,9808
217.51,99%,9840
217.32,99%,10156
217.10,99%,9768
217.69,99%,10200
218.57,99%,9888
