runtime,cpu_usage,memory
1.93,99%,350184
1.93,99%,350304
1.92,100%,350344
1.95,99%,350304
1.93,99%,350304
1.94,99%,350292
1.94,99%,350300
1.94,99%,350304
1.94,99%,350148
1.94,100%,350296
1.95,99%,350428
1.95,99%,350296
1.95,99%,350432
1.94,99%,350428
1.95,100%,350432
1.94,100%,350304
1.94,100%,350304
1.94,99%,350300
1.94,100%,350304
1.96,99%,350212
1.94,99%,350068
1.94,100%,350312
1.95,99%,350304
1.95,99%,350304
1.94,99%,350304
1.94,100%,350288
1.94,99%,350304
1.95,100%,350432
1.95,99%,350432
1.94,99%,350432
1.94,100%,350432
1.95,99%,350300
1.94,99%,350304
1.94,99%,350340
1.95,99%,350432
1.94,99%,350304
1.95,99%,350412
1.94,100%,350432
1.94,99%,350304
1.94,99%,350432
1.94,99%,350292
1.94,99%,350304
1.94,99%,350544
1.94,100%,350428
1.94,100%,350248
1.96,100%,350432
2.25,100%,350432
4.06,99%,350292
1.94,99%,350192
1.96,100%,350300
1.94,99%,350252
1.95,99%,350180
1.94,100%,350304
1.96,100%,350428
1.95,99%,350076
1.95,99%,350300
1.94,99%,350304
1.96,100%,350432
1.94,100%,350304
1.94,99%,350432
1.94,99%,350300
1.94,100%,350432
1.94,99%,350432
1.96,99%,350088
2.24,99%,350296
4.07,99%,350296
1.95,99%,350316
1.95,100%,350300
4.37,99%,350172
1.94,99%,350300
1.94,100%,350304
1.95,100%,350304
1.94,99%,350176
1.96,99%,350432
1.94,99%,350304
1.94,99%,350276
1.95,100%,350436
1.96,100%,350308
3.97,99%,350432
2.22,99%,350432
1.94,99%,350420
1.94,100%,350484
1.94,100%,350260
1.94,99%,350432
1.94,99%,350428
1.94,99%,350304
1.94,99%,350432
1.97,100%,350220
2.23,100%,350432
4.07,99%,350304
1.94,99%,350432
1.95,99%,350392
1.94,99%,350432
1.95,99%,350296
1.94,100%,350304
1.95,99%,350296
1.94,100%,350304
1.94,100%,350204
1.94,99%,350296
1.95,100%,350304
