runtime,cpu_usage,memory
8.59,67%,214872
8.53,67%,214924
8.67,66%,214880
8.54,67%,214968
8.58,67%,214872
8.57,67%,214792
8.62,66%,214872
8.66,66%,215004
8.64,67%,214876
8.56,67%,215004
8.62,68%,214876
8.65,67%,214876
8.58,67%,215004
8.48,67%,214872
8.51,68%,215004
8.70,67%,214880
8.69,66%,214876
8.61,67%,214872
8.52,67%,214876
8.55,68%,214880
8.51,67%,214972
8.54,67%,214972
8.61,66%,214924
8.61,67%,215004
8.81,68%,214752
8.51,67%,214876
8.65,68%,214748
8.58,67%,215000
8.62,66%,214876
8.62,67%,214996
8.62,68%,214880
8.67,68%,214876
8.55,67%,214876
8.64,67%,214876
8.54,67%,215100
8.46,67%,214876
8.57,67%,214996
8.57,67%,215000
8.89,68%,215096
8.54,67%,214932
8.73,67%,214796
8.65,68%,214880
8.58,67%,215000
8.70,66%,215052
8.61,67%,215008
8.58,67%,214968
8.43,68%,214876
8.53,67%,214876
8.44,68%,214968
8.55,67%,215100
8.60,67%,214956
8.66,67%,214924
8.56,67%,214968
8.57,67%,214916
8.75,66%,215048
8.65,68%,214876
8.46,68%,214984
8.54,68%,214876
8.63,67%,215008
8.69,67%,214872
8.54,67%,215000
8.61,67%,215048
8.60,67%,214872
8.56,67%,214876
8.66,67%,214876
8.59,67%,214924
8.58,67%,214748
8.53,67%,215000
8.62,67%,214872
8.50,67%,214872
8.59,66%,215100
8.66,66%,214876
8.53,68%,214876
8.57,67%,214968
8.65,66%,214876
8.90,68%,214880
8.43,68%,214972
8.65,66%,214916
8.62,68%,214924
8.55,67%,214620
8.59,67%,214920
8.58,66%,214944
8.63,66%,214876
8.56,67%,214876
8.82,67%,214880
8.53,67%,215084
8.54,67%,215100
8.55,67%,214876
8.63,67%,214876
8.49,68%,214872
8.57,67%,214924
8.59,67%,214876
8.87,68%,214924
8.70,67%,214880
8.50,68%,214876
8.54,67%,214920
8.53,67%,215004
8.62,67%,214876
8.52,68%,215100
8.55,67%,214876
