runtime,cpu_usage,memory
11.08,610%,1089292
10.89,612%,1031376
11.10,620%,1130764
11.00,621%,1312468
11.06,621%,1204104
11.28,611%,1211776
9.60,572%,1071672
11.12,617%,1056668
11.15,624%,1088540
11.14,621%,1059896
11.20,616%,1090788
11.16,616%,1054028
9.37,583%,1190624
10.93,617%,1026056
9.25,566%,1019328
9.48,582%,1336680
11.20,621%,1110872
8.87,592%,1077304
9.46,574%,1296948
11.31,622%,1103196
11.21,614%,1171812
9.38,565%,995956
9.20,591%,1276364
11.30,606%,1142748
11.36,609%,1157244
9.23,568%,995900
9.16,583%,1189608
11.26,610%,1045916
11.01,612%,1006884
11.20,620%,1057176
10.92,608%,987696
9.28,584%,1283300
10.96,623%,1032072
7.35,540%,1131540
9.66,577%,1051052
9.22,575%,1104472
10.94,616%,1074192
11.14,627%,1073168
11.03,626%,1163636
9.46,583%,1211132
10.93,619%,1085404
11.25,615%,1063268
11.20,612%,1099120
11.19,626%,1173136
11.21,612%,1173768
9.16,577%,1164208
11.06,611%,997180
9.15,583%,1148892
11.14,624%,1080240
11.16,619%,1066564
11.00,629%,1059924
11.17,628%,1017848
11.30,613%,1144856
11.18,615%,1049900
7.31,539%,1120520
9.56,577%,1244416
11.27,616%,1049152
7.38,536%,1047960
11.23,622%,1074232
11.28,614%,1073628
9.10,585%,1093920
11.25,618%,1065580
11.35,608%,1065496
10.91,619%,1016756
11.01,613%,1085880
7.40,563%,1125400
7.09,549%,1092976
11.35,613%,1195260
11.34,615%,1225400
9.42,561%,1045880
11.37,611%,1188612
11.32,610%,1160332
9.65,569%,1148064
10.92,617%,1096192
9.44,563%,1031892
10.96,612%,1046956
11.22,614%,1141412
11.12,620%,1077488
9.51,577%,1139852
11.07,611%,1010004
11.29,611%,1072620
9.45,559%,996504
11.21,625%,1070992
7.52,553%,1148596
11.13,615%,1127992
9.49,579%,1192340
11.32,613%,1173668
11.12,622%,1078860
11.34,612%,1169272
9.21,566%,1016708
11.05,609%,1098236
10.86,619%,1005024
11.38,611%,1180044
9.30,569%,994716
7.42,551%,1160500
11.33,621%,1037092
11.19,621%,1156368
11.20,619%,1162164
11.34,609%,1089264
11.29,614%,1072984
