runtime,cpu_usage,memory
2.80,763%,35232
2.85,749%,35408
2.85,749%,35404
2.80,763%,35428
2.80,763%,35152
2.85,751%,35156
2.81,769%,35476
2.89,741%,35212
2.83,755%,35224
2.87,750%,35428
2.87,740%,35224
2.85,748%,35324
2.81,758%,35500
2.84,755%,35536
2.82,756%,35592
2.87,745%,35360
2.82,756%,35444
2.85,748%,35404
2.83,757%,35356
2.85,757%,35420
2.84,749%,35224
2.81,759%,35240
2.91,740%,35480
2.82,755%,35388
2.81,759%,35336
2.82,758%,35524
2.84,750%,35664
2.83,755%,35620
2.85,752%,35324
2.83,760%,35524
2.87,743%,35204
2.82,763%,35352
2.80,766%,35552
2.81,764%,35324
2.83,753%,35212
2.81,759%,35100
2.80,763%,35412
2.81,759%,35228
2.81,765%,35620
2.86,742%,35496
2.82,755%,35236
2.82,759%,35556
2.82,757%,35288
2.83,751%,35288
2.81,759%,35560
2.84,749%,35552
2.83,765%,35532
2.86,745%,35580
2.84,747%,35348
2.82,754%,35428
2.84,754%,35632
2.83,751%,35352
2.83,752%,35012
2.82,764%,35472
2.81,759%,35584
2.81,758%,35608
2.82,758%,35368
2.91,738%,35540
2.82,758%,35608
2.87,745%,35108
2.81,757%,35732
2.85,748%,35460
2.85,751%,35088
2.82,757%,35364
2.81,765%,35288
2.83,754%,35152
2.85,748%,35416
2.84,751%,35404
2.81,765%,35464
2.87,741%,35468
2.81,760%,35412
2.83,757%,35360
2.83,758%,35428
2.82,760%,35224
2.88,741%,35392
2.81,760%,35492
2.81,765%,35544
2.84,759%,35356
2.79,761%,35324
2.83,754%,35412
2.87,743%,35480
2.83,755%,35520
2.85,752%,35164
2.86,750%,35292
2.82,757%,35464
2.87,748%,35152
2.82,765%,35404
2.85,749%,35708
2.88,744%,35072
2.81,763%,35272
2.83,752%,35408
2.81,761%,35156
2.81,759%,35236
2.81,767%,35552
2.84,753%,35300
2.87,746%,35348
2.84,757%,35416
2.82,758%,35556
2.83,764%,35288
2.81,760%,35464
