hora,estado,potencia_W,kWh_intervalo,kWh_acumulado
2026-07-03 17:49:08,ON,89.706,0.007476,0.011439
2026-07-03 17:54:08,ON,92.123,0.007677,0.019116
2026-07-03 17:59:09,ON,92.196,0.007683,0.026799
2026-07-03 18:04:09,ON,92.547,0.007712,0.034511
2026-07-03 18:09:10,ON,92.145,0.007679,0.04219
2026-07-03 18:14:10,ON,89.794,0.007483,0.049672
2026-07-03 18:19:10,ON,92.1,0.007675,0.057347
2026-07-03 18:24:11,ON,92.343,0.007695,0.065043
2026-07-03 18:29:11,ON,92.467,0.007706,0.072748
2026-07-03 18:34:11,ON,91.913,0.007659,0.080408
2026-07-03 18:39:12,ON,78.013,0.006501,0.086909
2026-07-03 18:44:12,ON,91.929,0.007661,0.09457
2026-07-03 18:49:13,ON,37.829,0.003152,0.097722
2026-07-03 18:54:13,ON,37.529,0.003127,0.100849
2026-07-03 18:59:14,ON,36.465,0.003039,0.103888
2026-07-03 19:04:14,ON,37.431,0.003119,0.107007
2026-07-03 19:09:14,ON,32.896,0.002741,0.109749
2026-07-03 19:14:15,ON,29.929,0.002494,0.112243
2026-07-03 19:19:15,ON,32.189,0.002682,0.114925
2026-07-03 19:24:15,ON,29.586,0.002465,0.117391
2026-07-03 19:29:16,ON,33.866,0.002822,0.120213
2026-07-03 19:34:16,ON,30.05,0.002504,0.122717
2026-07-03 19:39:16,ON,30.159,0.002513,0.12523
2026-07-03 19:44:17,ON,31.196,0.0026,0.12783
2026-07-03 19:49:17,ON,30.599,0.00255,0.13038
2026-07-03 19:54:17,ON,32.26,0.002688,0.133068
2026-07-03 19:59:18,ON,30.361,0.00253,0.135598
2026-07-03 20:04:18,ON,30.505,0.002542,0.13814
2026-07-03 20:09:19,ON,29.5,0.002458,0.140599
2026-07-03 20:14:19,ON,33.948,0.002829,0.143428
2026-07-03 20:19:19,ON,36.578,0.003048,0.146476
2026-07-03 20:24:20,ON,10.682,0.00089,0.147366
2026-07-03 20:29:20,ON,10.725,0.000894,0.14826
2026-07-03 20:34:20,ON,10.612,0.000884,0.149144
2026-07-03 20:39:21,ON,10.606,0.000884,0.150028
2026-07-03 20:44:21,ON,10.593,0.000883,0.150911
2026-07-03 20:49:22,ON,10.539,0.000878,0.151789
2026-07-03 20:54:22,ON,10.521,0.000877,0.152666
2026-07-03 20:59:22,ON,10.584,0.000882,0.153548
2026-07-03 21:04:23,ON,10.577,0.000881,0.154429
2026-07-03 21:09:23,ON,10.626,0.000886,0.155315
2026-07-03 21:14:23,ON,10.729,0.000894,0.156209
2026-07-03 21:21:51,ON,10.706,0.000892,0.000892
2026-07-03 21:23:20,ON,11.638,0.00097,0.00097
2026-07-03 21:25:34,ON,11.732,0.000978,0.000978
2026-07-03 21:30:34,ON,33.528,0.002794,0.003772
2026-07-03 21:35:34,ON,86.53,0.007211,0.010982
2026-07-03 21:40:35,ON,91.743,0.007645,0.018628
2026-07-03 21:45:35,ON,91.957,0.007663,0.026291
2026-07-03 21:50:36,ON,92.213,0.007684,0.033975
2026-07-03 21:55:36,ON,91.76,0.007647,0.041622
2026-07-03 22:00:36,ON,91.487,0.007624,0.049246
2026-07-03 22:05:37,ON,91.73,0.007644,0.05689
2026-07-03 22:10:37,ON,85.557,0.00713,0.06402
2026-07-03 22:15:37,ON,91.737,0.007645,0.071665
2026-07-03 22:20:38,ON,91.542,0.007628,0.079293
2026-07-03 22:25:38,ON,91.295,0.007608,0.086901
2026-07-03 22:30:38,ON,91.822,0.007652,0.094553
2026-07-03 22:35:39,ON,36.546,0.003045,0.097598
2026-07-03 22:40:39,ON,36.97,0.003081,0.100679
2026-07-03 22:45:40,ON,32.712,0.002726,0.103405
2026-07-03 22:50:40,ON,35.75,0.002979,0.106384
2026-07-03 22:55:40,ON,37.198,0.0031,0.109484
2026-07-03 23:00:41,ON,35.006,0.002917,0.112401
2026-07-03 23:05:41,ON,34.689,0.002891,0.115292
2026-07-03 23:10:41,ON,30.593,0.002549,0.117841
2026-07-03 23:15:42,ON,33.523,0.002794,0.120635
2026-07-03 23:20:42,ON,32.777,0.002731,0.123366
2026-07-03 23:25:42,ON,30.633,0.002553,0.125919
2026-07-03 23:30:43,ON,31.06,0.002588,0.128507
2026-07-03 23:35:43,ON,31.227,0.002602,0.13111
2026-07-03 23:40:43,ON,32.81,0.002734,0.133844
2026-07-03 23:45:44,ON,32.738,0.002728,0.136572
2026-07-03 23:50:44,ON,34.056,0.002838,0.13941
2026-07-03 23:55:44,ON,33.44,0.002787,0.142197
2026-07-04 00:00:45,ON,35.664,0.002972,0.145169
2026-07-04 00:05:45,ON,36.637,0.003053,0.148222
2026-07-04 00:10:45,ON,33.667,0.002806,0.151027
2026-07-04 00:15:46,ON,34.017,0.002835,0.153862
2026-07-04 00:20:46,ON,32.21,0.002684,0.156546
2026-07-04 00:25:47,ON,34.38,0.002865,0.159411
2026-07-04 00:30:47,ON,33.678,0.002806,0.162218
2026-07-04 00:35:47,ON,31.731,0.002644,0.164862
2026-07-04 00:40:48,ON,29.437,0.002453,0.167315
2026-07-04 00:45:48,ON,30.079,0.002507,0.169822
2026-07-04 00:50:49,ON,31.112,0.002593,0.172414
2026-07-04 00:55:49,ON,31.099,0.002592,0.175006
2026-07-04 01:00:49,ON,32.368,0.002697,0.177703
2026-07-04 01:05:50,ON,33.352,0.002779,0.180483
2026-07-04 01:10:50,ON,34.83,0.002902,0.183385
2026-07-04 01:15:51,ON,36.658,0.003055,0.18644
2026-07-04 01:20:51,ON,35.493,0.002958,0.189398
2026-07-04 01:25:51,ON,31.65,0.002637,0.192035
2026-07-04 01:30:52,ON,34.162,0.002847,0.194882
2026-07-04 01:35:52,ON,30.087,0.002507,0.197389
2026-07-04 01:40:52,ON,34.1,0.002842,0.200231
2026-07-04 01:45:53,ON,32.991,0.002749,0.20298
2026-07-04 01:50:53,ON,30.001,0.0025,0.20548
2026-07-04 01:55:53,ON,30.734,0.002561,0.208041
2026-07-04 02:00:54,ON,30.523,0.002544,0.210585
2026-07-04 02:05:54,ON,31.064,0.002589,0.213174
2026-07-04 02:10:55,ON,30.281,0.002523,0.215697
2026-07-04 02:15:55,ON,30.926,0.002577,0.218274
2026-07-04 02:20:55,ON,33.559,0.002797,0.221071
2026-07-04 02:25:56,ON,34.958,0.002913,0.223984
2026-07-04 02:30:56,ON,37.014,0.003085,0.227069
2026-07-04 02:35:56,ON,34.419,0.002868,0.229937
2026-07-04 02:40:57,ON,34.375,0.002865,0.232801
2026-07-04 02:45:57,ON,30.898,0.002575,0.235376
2026-07-04 02:50:57,ON,34.041,0.002837,0.238213
2026-07-04 02:55:58,ON,33.528,0.002794,0.241007
2026-07-04 03:00:58,ON,34.5,0.002875,0.243882
2026-07-04 03:05:58,ON,33.912,0.002826,0.246708
2026-07-04 03:10:59,ON,33.585,0.002799,0.249507
2026-07-04 03:15:59,ON,32.072,0.002673,0.252179
2026-07-04 03:21:00,ON,30.611,0.002551,0.25473
2026-07-04 03:26:00,ON,30.74,0.002562,0.257292
2026-07-04 03:31:00,ON,31.27,0.002606,0.259898
2026-07-04 03:36:01,ON,35.152,0.002929,0.262827
2026-07-04 03:41:01,ON,35.454,0.002955,0.265782
2026-07-04 03:46:02,ON,46.732,0.003894,0.269676
2026-07-04 03:51:02,ON,30.404,0.002534,0.27221
2026-07-04 03:56:02,ON,33.73,0.002811,0.27502
2026-07-04 04:01:03,ON,29.919,0.002493,0.277514
2026-07-04 04:06:03,ON,29.723,0.002477,0.279991
2026-07-04 04:11:04,ON,31.546,0.002629,0.282619
2026-07-04 04:16:04,ON,30.479,0.00254,0.285159
2026-07-04 04:21:04,ON,31.899,0.002658,0.287818
2026-07-04 04:26:05,ON,33.061,0.002755,0.290573
2026-07-04 04:31:05,ON,32.965,0.002747,0.29332
2026-07-04 04:36:06,ON,31.347,0.002612,0.295932
2026-07-04 04:41:06,ON,30.452,0.002538,0.29847
2026-07-04 04:46:06,ON,31.41,0.002617,0.301087
2026-07-04 04:51:07,ON,34.23,0.002852,0.30394
2026-07-04 04:56:07,ON,35.705,0.002975,0.306915
2026-07-04 05:01:07,ON,30.629,0.002552,0.309468
2026-07-04 05:06:08,ON,29.775,0.002481,0.311949
2026-07-04 05:11:08,ON,30.739,0.002562,0.31451
2026-07-04 05:16:08,ON,33.773,0.002814,0.317325
2026-07-04 05:21:09,ON,32.752,0.002729,0.320054
2026-07-04 05:26:09,ON,30.774,0.002564,0.322619
2026-07-04 05:31:09,ON,31.718,0.002643,0.325262
2026-07-04 05:36:10,ON,32.811,0.002734,0.327996
2026-07-04 05:41:10,ON,31.105,0.002592,0.330588
2026-07-04 05:46:10,ON,33.098,0.002758,0.333346
2026-07-04 05:51:11,ON,32.421,0.002702,0.336048
2026-07-04 05:56:11,ON,33.315,0.002776,0.338824
2026-07-04 06:01:11,ON,33.255,0.002771,0.341596
2026-07-04 06:06:12,ON,36.343,0.003029,0.344624
2026-07-04 06:11:12,ON,35.183,0.002932,0.347556
2026-07-04 06:16:13,ON,34.158,0.002846,0.350403
2026-07-04 06:21:13,ON,29.866,0.002489,0.352891
2026-07-04 06:26:13,ON,30.177,0.002515,0.355406
2026-07-04 06:31:14,ON,31.656,0.002638,0.358044
2026-07-04 06:36:14,ON,29.693,0.002474,0.360519
2026-07-04 06:41:14,ON,30.134,0.002511,0.36303
2026-07-04 06:46:15,ON,29.099,0.002425,0.365455
2026-07-04 06:51:15,ON,30.236,0.00252,0.367974
2026-07-04 06:56:16,ON,30.277,0.002523,0.370497
2026-07-04 07:01:16,ON,31.217,0.002601,0.373099
2026-07-04 07:06:17,ON,31.733,0.002644,0.375743
2026-07-04 07:11:17,ON,33.597,0.0028,0.378543
2026-07-04 07:16:18,ON,35.178,0.002931,0.381474
2026-07-04 07:21:18,ON,37.308,0.003109,0.384583
2026-07-04 07:26:18,ON,30.443,0.002537,0.38712
2026-07-04 07:31:19,ON,30.371,0.002531,0.389651
2026-07-04 07:36:19,ON,33.503,0.002792,0.392443
2026-07-04 07:41:19,ON,31.945,0.002662,0.395105
2026-07-04 07:46:20,ON,33.185,0.002765,0.397871
2026-07-04 07:51:20,ON,33.513,0.002793,0.400663
2026-07-04 07:56:21,ON,32.069,0.002672,0.403336
2026-07-04 08:01:21,ON,29.863,0.002489,0.405824
2026-07-04 08:06:21,ON,31.153,0.002596,0.408421
2026-07-04 08:11:22,ON,29.827,0.002486,0.410906
2026-07-04 08:16:22,ON,29.471,0.002456,0.413362
2026-07-04 08:21:22,ON,32.013,0.002668,0.41603
2026-07-04 08:26:23,ON,34.636,0.002886,0.418916
2026-07-04 08:31:23,ON,35.936,0.002995,0.421911
2026-07-04 08:36:24,ON,60.118,0.00501,0.426921
2026-07-04 08:41:24,ON,29.881,0.00249,0.429411
2026-07-04 08:46:24,ON,29.569,0.002464,0.431875
2026-07-04 08:51:25,ON,29.762,0.00248,0.434355
2026-07-04 08:56:25,ON,29.916,0.002493,0.436848
2026-07-04 09:01:25,ON,31.223,0.002602,0.43945
2026-07-04 09:06:26,ON,33.431,0.002786,0.442236
2026-07-04 09:11:26,ON,29.736,0.002478,0.444714
2026-07-04 09:16:27,ON,29.825,0.002485,0.447199
2026-07-04 09:21:27,ON,29.805,0.002484,0.449683
2026-07-04 09:26:27,ON,29.96,0.002497,0.45218
2026-07-04 09:31:28,ON,29.382,0.002449,0.454628
2026-07-04 09:36:28,ON,31.544,0.002629,0.457257
2026-07-04 09:41:29,ON,33.701,0.002808,0.460065
2026-07-04 09:46:29,ON,36.255,0.003021,0.463086
2026-07-04 09:51:29,ON,31.112,0.002593,0.465679
2026-07-04 09:56:30,ON,34.442,0.00287,0.468549
2026-07-04 10:01:30,ON,30.466,0.002539,0.471088
2026-07-04 10:06:30,ON,30.2,0.002517,0.473605
2026-07-04 10:11:31,ON,30.265,0.002522,0.476127
2026-07-04 10:16:31,ON,34.395,0.002866,0.478993
2026-07-04 10:21:32,ON,29.618,0.002468,0.481461
2026-07-04 10:26:32,ON,31.402,0.002617,0.484078
2026-07-04 10:31:32,ON,31.664,0.002639,0.486717
2026-07-04 10:36:33,ON,32.525,0.00271,0.489427
2026-07-04 10:41:33,ON,30.754,0.002563,0.49199
2026-07-04 10:46:33,ON,30.366,0.00253,0.494521
2026-07-04 10:51:34,ON,33.183,0.002765,0.497286
2026-07-04 10:56:34,ON,35.506,0.002959,0.500245
2026-07-04 11:01:34,ON,36.653,0.003054,0.503299
2026-07-04 11:06:35,ON,29.965,0.002497,0.505796
2026-07-04 11:11:35,ON,33.9,0.002825,0.508621
2026-07-04 11:16:36,ON,29.611,0.002468,0.511089
2026-07-04 11:21:36,ON,35.084,0.002924,0.514012
2026-07-04 11:26:36,ON,35.057,0.002921,0.516934
2026-07-04 11:31:37,ON,34.039,0.002837,0.51977
2026-07-04 11:36:37,ON,30.982,0.002582,0.522352
2026-07-04 11:41:37,ON,30.854,0.002571,0.524923
2026-07-04 11:46:38,ON,31.463,0.002622,0.527545
2026-07-04 11:47:34,ON,11.678,0.000973,0.000973
2026-07-04 11:52:34,ON,83.685,0.006974,0.007947
2026-07-04 11:57:35,ON,83.409,0.006951,0.014898
2026-07-04 12:02:35,ON,66.898,0.005575,0.020472
2026-07-04 12:07:35,ON,66.872,0.005573,0.026045
2026-07-04 12:12:36,ON,57.041,0.004753,0.030799
2026-07-04 12:17:36,ON,56.121,0.004677,0.035475
2026-07-04 12:22:36,ON,71.467,0.005956,0.041431
2026-07-04 12:27:37,ON,29.923,0.002494,0.043924
2026-07-04 12:32:37,ON,37.403,0.003117,0.047041
2026-07-04 12:37:37,ON,79.603,0.006634,0.053675
2026-07-04 12:42:38,ON,34.075,0.00284,0.056515
2026-07-04 12:47:38,ON,78.858,0.006572,0.063086
2026-07-04 12:52:39,ON,79.735,0.006645,0.069731
2026-07-04 12:57:39,ON,79.686,0.006641,0.076371
2026-07-04 13:02:39,ON,38.425,0.003202,0.079573
2026-07-04 13:07:40,ON,10.757,0.000896,0.08047
