runtime,cpu_usage,memory
12.25,176%,1535696
12.27,176%,1533860
12.64,174%,1532268
12.31,176%,1535648
12.26,175%,1535276
12.23,176%,1534732
12.17,176%,1532992
12.30,176%,1535172
12.37,176%,1532740
12.26,177%,1532328
12.73,174%,1588588
12.78,174%,1588184
12.72,174%,1532644
12.24,175%,1535104
12.24,176%,1533872
12.74,174%,1532920
12.19,177%,1534268
12.32,176%,1533448
12.32,176%,1534004
12.35,176%,1531500
12.32,176%,1534068
12.24,176%,1534820
12.81,174%,1588560
12.34,175%,1536104
12.34,176%,1534192
12.25,177%,1532768
12.22,176%,1537148
12.32,176%,1533908
12.34,175%,1536028
12.33,176%,1536648
12.24,175%,1536308
12.70,174%,1531484
12.29,176%,1536788
12.78,174%,1587848
12.63,174%,1587932
12.59,174%,1543780
12.74,174%,1592880
12.24,177%,1532832
12.30,176%,1533676
12.28,175%,1535736
12.28,177%,1532588
12.33,176%,1533928
12.34,176%,1535844
12.31,176%,1534380
12.76,174%,1533172
12.35,175%,1536344
12.26,176%,1536224
12.30,176%,1535044
12.22,177%,1533352
12.72,174%,1588964
12.70,174%,1530904
12.33,176%,1535412
12.28,177%,1534876
12.28,176%,1537076
12.76,174%,1535060
12.26,176%,1533784
12.34,176%,1531984
12.71,174%,1587920
12.21,176%,1533068
12.30,176%,1537528
12.29,175%,1537756
12.29,176%,1532868
12.71,174%,1533512
12.26,177%,1533280
12.29,176%,1534520
12.66,174%,1588880
12.25,175%,1535516
12.29,176%,1535588
12.34,176%,1532596
12.24,176%,1536440
12.67,174%,1588628
12.21,176%,1535556
12.30,176%,1535092
12.84,173%,1587324
12.34,176%,1534172
12.27,176%,1537116
12.78,174%,1589124
12.70,174%,1590184
12.25,176%,1535804
12.24,177%,1532732
12.68,174%,1532924
12.81,174%,1533320
12.72,175%,1585116
12.83,173%,1532936
12.32,175%,1535488
12.29,176%,1534620
12.30,176%,1535908
12.35,176%,1535388
12.22,176%,1535452
12.32,176%,1533880
12.26,176%,1533868
12.30,175%,1535548
12.28,176%,1535760
12.34,176%,1535260
12.74,175%,1532300
12.22,176%,1535804
12.25,176%,1537372
12.29,176%,1535696
12.70,174%,1531940
12.30,177%,1533824
