runtime,cpu_usage,memory
3.12,107%,497212
3.11,107%,496800
3.13,107%,496984
3.11,107%,496948
3.12,107%,496952
3.11,107%,496924
3.16,107%,499592
3.18,107%,497060
3.12,107%,496660
3.12,107%,496948
3.13,107%,497088
3.11,107%,496808
3.12,107%,496724
3.12,107%,497172
3.11,107%,496756
3.12,107%,496812
3.11,107%,497000
3.11,107%,496668
3.12,107%,497012
3.14,107%,496988
3.17,107%,497004
3.11,107%,496952
3.11,107%,501020
3.14,107%,496856
3.13,107%,496756
3.12,107%,503072
3.14,107%,496648
3.11,107%,496676
3.12,107%,496916
3.12,107%,501000
3.12,107%,496892
3.13,107%,496780
3.21,107%,496952
3.11,107%,496968
3.12,107%,496796
3.12,107%,497080
3.13,107%,497064
3.12,107%,496968
3.11,107%,497196
3.11,107%,496816
3.15,107%,496868
3.11,107%,499660
3.15,107%,496792
3.12,107%,496736
3.11,107%,496928
3.12,107%,496824
3.13,107%,496704
3.11,107%,496980
3.12,107%,497000
3.11,107%,496928
3.13,107%,496712
3.13,107%,497044
3.13,107%,496888
3.13,107%,496948
3.12,107%,497076
3.14,107%,496756
3.11,107%,496940
3.11,107%,501132
3.14,107%,496804
3.12,107%,496800
3.11,107%,500844
3.11,107%,496824
3.14,107%,496824
3.14,107%,497044
3.12,107%,496732
3.11,107%,496652
3.14,107%,496888
3.11,107%,496700
3.11,107%,496656
3.14,107%,496780
3.12,107%,496776
3.14,107%,496800
3.11,107%,496980
3.11,107%,496704
3.11,107%,496684
3.12,107%,496936
3.13,107%,501580
3.11,107%,496732
3.13,107%,497000
3.17,107%,496992
3.12,107%,497008
3.11,107%,496820
3.11,107%,496984
3.11,107%,497040
3.11,107%,496868
3.11,107%,496800
3.16,107%,497088
3.51,106%,496876
3.11,107%,496576
3.13,107%,496976
3.11,107%,496644
3.12,107%,496652
3.12,107%,497004
3.11,107%,496712
3.12,107%,496976
3.11,107%,501792
3.12,107%,496816
3.14,107%,496860
3.50,106%,500836
3.11,107%,496760
