runtime,cpu_usage,memory
3.33,342%,46352
3.33,345%,46000
3.30,342%,46612
3.27,345%,46264
3.33,342%,46172
3.47,333%,45472
3.36,347%,46416
3.33,345%,46212
3.32,349%,46804
3.32,346%,46044
3.35,337%,45624
3.37,345%,46308
3.25,345%,45120
3.31,343%,45068
3.30,343%,46368
3.31,340%,46112
3.36,336%,45220
3.57,335%,45332
3.48,331%,45284
3.26,354%,46880
3.34,335%,46472
3.28,349%,46080
3.26,346%,46108
3.28,353%,45596
3.28,347%,46212
3.30,346%,45700
3.31,342%,45800
3.29,350%,45048
3.35,341%,46048
3.35,339%,46408
3.30,342%,46708
3.29,345%,45316
3.23,351%,45408
3.30,337%,46292
3.29,345%,46128
3.27,347%,46032
3.34,338%,45340
3.29,347%,46468
3.33,340%,45500
3.32,350%,46112
3.38,333%,45900
3.27,342%,46032
3.28,347%,46992
3.34,342%,46320
3.26,350%,45592
3.34,344%,45196
3.38,335%,46528
3.33,342%,46548
3.48,322%,45736
3.31,348%,46108
3.36,346%,46940
3.40,335%,45564
3.39,334%,45892
3.33,347%,46280
3.41,333%,45360
3.39,342%,46528
3.35,337%,45988
3.34,346%,45288
3.31,349%,46660
3.32,341%,45908
3.32,343%,46292
3.29,351%,46212
3.33,346%,46372
3.31,339%,45324
3.30,348%,45964
3.40,336%,46272
3.28,349%,46296
3.36,339%,45792
3.32,347%,46040
3.29,348%,46400
3.39,346%,45388
3.36,342%,46600
3.29,341%,45260
3.32,340%,46340
3.36,343%,46264
3.31,341%,45632
3.30,350%,46356
3.34,344%,46584
3.35,347%,45432
3.32,339%,46428
3.35,330%,46196
3.32,347%,46324
3.20,355%,46192
3.48,326%,46092
3.28,347%,45464
3.40,334%,45800
3.33,333%,46108
3.30,346%,45068
3.29,347%,46480
3.28,349%,45400
3.30,335%,45736
3.43,335%,44916
3.33,338%,46048
3.33,338%,44840
3.24,348%,45900
3.35,345%,45632
3.26,356%,46692
3.48,333%,45936
3.31,342%,45400
3.26,352%,46292
