runtime,cpu_usage,memory
6.03,264%,433200
6.00,265%,434028
6.02,264%,433980
6.02,265%,433800
6.03,264%,434364
6.02,264%,434160
6.02,264%,433824
6.03,265%,433584
6.04,263%,433532
6.04,264%,433572
6.02,265%,434200
6.02,264%,433700
6.05,265%,432940
6.02,264%,434000
6.04,264%,434000
6.02,264%,434168
6.02,265%,433092
6.02,264%,434352
6.03,264%,432960
6.02,265%,433808
6.03,264%,432840
6.02,265%,433732
6.03,264%,434048
6.06,264%,433712
6.03,264%,434252
6.02,265%,433660
6.03,264%,433852
6.02,265%,433736
6.02,264%,434348
6.04,263%,433444
6.04,264%,432804
6.03,265%,433388
6.03,264%,434032
6.01,265%,433608
6.04,263%,434052
6.03,264%,432760
6.03,265%,434044
6.03,264%,434172
6.03,265%,433952
6.04,264%,434244
6.04,264%,432780
6.02,265%,433120
6.01,265%,433016
6.03,264%,433528
6.02,264%,433840
6.03,265%,433432
6.01,265%,434084
6.03,264%,433592
6.05,263%,433996
6.02,264%,432512
6.04,264%,434052
6.03,264%,434296
6.06,264%,433632
6.05,264%,434292
6.02,265%,433088
6.02,264%,434096
6.02,265%,434132
6.04,264%,433988
6.03,264%,433904
6.02,264%,433560
6.05,264%,432984
6.05,264%,433716
6.02,264%,433876
6.02,265%,433560
6.05,264%,433484
6.02,264%,434344
6.03,264%,433604
6.03,264%,433416
6.04,264%,433656
6.06,264%,433496
6.01,266%,433664
6.02,265%,433976
6.03,265%,433644
6.03,264%,432792
6.02,265%,434324
6.04,264%,433640
6.03,264%,433832
6.01,265%,433776
6.02,265%,433712
6.02,264%,434308
6.04,264%,434280
6.03,264%,433572
6.02,264%,433684
6.03,264%,434108
6.08,262%,434176
6.04,264%,433056
6.06,264%,433592
6.05,263%,433536
6.02,264%,434244
6.04,264%,432976
6.05,263%,432996
6.04,264%,434180
6.07,263%,434256
6.03,264%,433104
6.04,264%,433532
6.03,265%,434216
6.05,263%,434308
6.03,265%,433144
6.07,263%,434176
6.03,264%,432756
