runtime,cpu_usage,memory
7.98,785%,69220
7.99,785%,69188
7.96,789%,69076
7.93,790%,69476
7.93,790%,69240
7.96,789%,69228
8.00,783%,69192
7.96,786%,69148
7.94,789%,68824
7.98,786%,68972
7.99,785%,68784
7.99,785%,69328
7.99,784%,69112
7.99,785%,68964
8.00,783%,69212
7.96,788%,69212
7.96,788%,68884
7.96,788%,68836
7.99,784%,68916
7.96,789%,69016
8.00,784%,69152
7.97,788%,69100
8.00,784%,69108
7.98,785%,69116
7.99,783%,68920
7.99,784%,68772
7.99,785%,68832
7.99,785%,68996
7.97,787%,69144
7.94,789%,69132
7.98,786%,68900
7.95,787%,68820
7.97,786%,68804
7.96,790%,69320
7.97,785%,69192
7.98,786%,68904
7.94,790%,69152
7.97,787%,68940
7.96,788%,68932
7.94,789%,69292
7.97,787%,69032
7.99,785%,69092
7.97,786%,69040
7.97,789%,69108
7.96,787%,69076
7.95,788%,69584
7.95,788%,69272
7.98,785%,69292
7.98,785%,68684
7.95,788%,69112
7.98,786%,69208
7.96,787%,69152
7.94,790%,69012
7.97,788%,69184
7.98,785%,69232
7.98,785%,69048
7.95,788%,69116
7.99,784%,68860
7.97,787%,69000
7.99,783%,69188
7.98,785%,69116
7.96,790%,69044
7.96,789%,69032
7.99,785%,69108
7.98,785%,69096
7.98,785%,69060
7.99,784%,68864
7.98,785%,69392
7.97,786%,68820
7.93,791%,68864
7.98,784%,69140
7.97,785%,69016
7.99,784%,68888
7.95,789%,69132
7.99,785%,68908
7.97,787%,69172
7.97,787%,69172
7.97,787%,69252
7.98,785%,69028
7.95,786%,68860
7.98,784%,68956
7.97,786%,68836
7.96,786%,68976
7.98,786%,68944
7.97,786%,69268
7.96,787%,69076
7.99,784%,69240
7.99,784%,69448
7.95,788%,69032
7.99,784%,68708
8.01,784%,69040
7.98,786%,68880
7.97,786%,68888
7.97,787%,68788
7.97,785%,69132
7.95,788%,69180
7.98,784%,69060
7.99,784%,69136
7.98,786%,68920
7.97,786%,68904
