runtime,cpu_usage,memory
7.72,100%,16384
7.73,100%,16128
10.28,99%,16128
11.48,100%,16384
8.76,100%,16000
10.17,100%,16512
7.72,100%,16000
10.16,100%,16512
10.95,100%,16384
11.73,100%,16512
7.71,100%,16384
10.16,100%,16256
10.28,99%,16128
10.17,99%,16512
12.71,100%,16512
10.15,100%,16256
7.72,100%,16512
7.72,100%,16256
7.72,100%,16128
7.72,100%,16000
10.26,100%,16256
10.89,100%,16256
9.33,99%,16384
10.17,99%,16256
10.17,100%,16384
10.16,100%,16512
11.06,100%,16256
11.62,100%,16384
10.16,100%,16640
10.17,100%,16512
7.73,100%,16512
7.72,100%,16512
7.72,99%,16512
12.27,100%,16256
10.45,100%,16512
10.17,100%,16128
10.17,100%,16512
12.62,99%,16256
10.18,100%,16000
10.18,100%,15872
11.42,100%,16256
11.25,100%,16256
10.17,100%,16256
10.19,100%,16000
10.18,100%,16384
7.72,100%,16256
10.16,100%,15744
7.72,100%,16256
10.30,100%,16128
11.19,99%,16384
11.49,99%,16256
10.17,99%,16640
12.62,100%,16256
10.16,100%,16256
7.72,100%,16512
10.17,100%,16640
7.71,100%,15872
7.72,99%,16256
8.30,100%,16384
10.28,100%,16256
11.67,99%,16256
11.04,100%,16512
10.17,100%,16512
7.73,100%,16512
10.31,100%,16384
12.05,100%,16384
10.62,99%,16256
10.20,100%,16512
10.78,99%,16512
11.93,100%,16128
10.16,100%,16000
10.19,100%,16384
7.72,100%,16512
10.31,100%,16256
10.16,99%,16384
10.17,100%,16256
10.87,100%,16640
11.82,99%,16256
7.73,100%,16512
7.73,100%,16384
10.17,99%,16256
10.16,100%,16256
10.84,100%,16256
11.88,100%,16384
10.19,99%,16128
11.07,100%,16256
11.63,100%,16384
10.21,99%,16384
10.16,100%,16512
7.72,100%,16512
10.16,100%,16384
10.17,99%,15872
7.72,100%,16256
10.31,100%,16384
10.78,100%,16256
11.95,99%,16384
10.17,100%,16000
10.89,100%,16256
11.84,100%,16256
10.17,100%,16512
