runtime,cpu_usage,memory
0.62,100%,4352
0.62,100%,4480
0.62,99%,4224
0.62,99%,4352
0.63,100%,4224
0.62,100%,4352
0.62,100%,4224
0.63,100%,4480
0.62,99%,4480
0.62,99%,4224
0.62,99%,4352
0.63,100%,4480
0.62,99%,4480
0.63,100%,4352
0.62,100%,4480
0.63,99%,4480
0.63,100%,4480
0.63,99%,4608
0.63,100%,4480
0.63,100%,4224
0.62,100%,4352
0.62,99%,4352
0.62,100%,4480
0.62,100%,4352
0.63,100%,4352
0.63,100%,4352
0.62,100%,4480
0.63,100%,4352
0.63,99%,4480
0.62,100%,4352
0.62,100%,4352
0.62,100%,4352
0.62,100%,4352
0.62,100%,4352
0.63,99%,4480
0.62,100%,4480
0.64,99%,4352
0.63,100%,4480
0.63,100%,4352
0.62,100%,4224
0.63,100%,4096
0.62,100%,4352
0.62,99%,4352
0.62,100%,4352
0.62,100%,4480
0.62,100%,4352
0.62,100%,4352
0.63,100%,4352
0.63,100%,4224
0.63,100%,4608
0.63,100%,4480
0.62,100%,4608
0.62,100%,4352
0.63,99%,4352
0.63,100%,4480
0.63,100%,4352
0.63,100%,4480
0.65,100%,4480
0.62,99%,4480
0.63,100%,4352
0.63,99%,4480
0.62,100%,4352
0.62,99%,4224
0.62,100%,4352
0.63,100%,4352
0.62,99%,4480
0.63,100%,4352
0.63,99%,4352
0.62,99%,4352
0.63,99%,4352
0.63,99%,4480
0.62,100%,4224
0.62,100%,4352
0.63,100%,4224
0.62,100%,4224
0.63,100%,4352
0.63,100%,4480
0.62,100%,4480
0.62,100%,4352
0.63,100%,4224
0.62,99%,4224
0.62,99%,4224
0.62,100%,4352
0.63,99%,4352
0.62,99%,4480
0.63,100%,4224
0.62,100%,4224
0.63,99%,4352
0.65,100%,4480
0.63,100%,4480
0.63,100%,4352
0.63,100%,4352
0.63,100%,4480
0.62,100%,4224
0.63,99%,4352
0.63,99%,4352
0.63,100%,4352
0.63,100%,4352
0.62,100%,4480
0.63,100%,4352
