runtime,cpu_usage,memory
7.74,104%,427904
7.74,104%,428288
9.85,103%,428288
7.53,105%,427936
9.87,103%,428032
9.97,103%,427776
7.50,105%,427904
9.90,103%,428304
9.96,103%,428288
7.52,105%,428168
10.02,103%,428288
9.80,103%,428032
9.80,103%,428160
7.50,105%,428416
10.05,103%,428160
9.81,103%,428052
7.51,105%,428196
9.93,103%,428296
7.51,105%,428160
7.52,105%,428032
7.56,105%,428288
7.61,104%,428288
10.07,103%,428160
9.93,103%,428416
7.51,105%,428160
9.98,103%,428924
7.51,105%,428032
7.53,105%,428288
10.12,103%,428036
9.92,103%,428032
7.53,105%,428160
10.00,103%,428544
9.85,103%,428416
9.97,103%,427904
9.84,103%,428192
9.98,103%,428288
9.83,103%,428160
9.96,103%,428288
7.49,105%,428288
10.07,103%,428032
7.51,105%,428160
10.09,103%,428160
9.97,103%,428352
9.94,103%,428160
9.97,103%,428184
10.03,103%,427908
7.51,105%,428032
10.04,103%,428160
9.96,103%,428420
9.99,103%,428812
7.53,105%,428416
7.52,105%,428272
9.97,103%,428032
9.81,103%,428300
7.50,105%,428160
7.53,105%,427776
9.85,103%,428416
10.00,103%,428296
9.95,103%,428032
9.80,103%,428136
7.52,105%,428032
10.07,103%,428416
7.46,105%,428160
10.12,103%,428544
9.95,103%,428032
9.82,103%,428032
9.94,103%,428416
9.93,103%,428188
9.92,103%,428416
9.83,103%,428160
7.51,105%,428032
9.99,103%,428160
9.96,103%,427908
9.93,103%,428232
9.98,103%,428032
10.05,103%,428032
7.53,105%,428160
9.99,103%,428160
9.86,103%,428160
7.52,105%,428160
10.10,103%,428160
10.56,103%,428416
11.53,103%,427904
9.80,103%,428160
9.96,103%,428032
9.97,103%,428384
9.96,103%,428288
10.04,103%,428288
9.89,103%,428288
9.95,103%,427908
10.03,103%,428416
9.81,103%,428060
7.54,105%,428924
9.96,103%,428416
7.51,105%,428160
7.53,105%,428288
10.02,103%,428288
9.86,103%,428032
7.51,105%,428160
7.53,105%,428288
