runtime,cpu_usage,memory
41.94,787%,256640
46.83,788%,256512
45.99,787%,256512
46.05,787%,256640
45.94,786%,256640
45.96,787%,256384
45.73,787%,256512
45.86,787%,256768
45.75,788%,256512
46.03,786%,256512
46.00,787%,256640
45.77,787%,256768
45.99,786%,256512
46.02,786%,256384
46.12,787%,256512
45.99,786%,256384
45.99,787%,256640
46.16,787%,256640
46.26,786%,256512
45.89,788%,256640
45.81,786%,256384
45.76,787%,256512
45.75,787%,256512
46.18,787%,256512
45.96,787%,256512
45.85,787%,256384
45.80,787%,256640
46.34,787%,256640
45.85,787%,256384
46.08,786%,256512
46.34,786%,256512
45.83,787%,256512
45.99,787%,256768
45.98,787%,256512
45.95,787%,256640
46.07,787%,256640
46.10,787%,256512
46.06,787%,256640
46.18,786%,256512
45.96,787%,256256
46.19,787%,256384
46.22,787%,256640
46.13,787%,256512
45.90,787%,256640
46.42,785%,256512
45.91,786%,256640
46.46,787%,256512
45.90,788%,256384
46.15,786%,256512
46.03,787%,256768
46.00,786%,256512
45.91,787%,256640
46.16,786%,256384
45.82,786%,256512
46.39,787%,256512
46.65,786%,256640
45.87,787%,256512
46.01,786%,256512
46.14,786%,256768
45.95,787%,256768
46.79,787%,256640
46.03,787%,256512
46.35,787%,256512
46.03,787%,256384
45.88,787%,256384
46.34,787%,256384
46.01,787%,256640
46.16,787%,256512
46.22,787%,256768
46.00,785%,256512
46.01,787%,256640
46.27,786%,256384
46.57,786%,256512
45.79,788%,256256
46.43,787%,256512
46.25,787%,256384
46.10,786%,256512
46.32,787%,256512
45.90,787%,256384
46.19,786%,256512
46.28,786%,256384
46.20,785%,256768
46.14,787%,256512
46.19,786%,256512
46.07,787%,256512
46.23,787%,256512
46.07,787%,256768
46.18,786%,256768
46.37,787%,256768
46.08,787%,256256
46.11,786%,256640
45.83,787%,256640
45.95,788%,256384
46.01,786%,256640
46.26,787%,256768
46.06,787%,256640
46.03,786%,256512
46.43,786%,256384
46.52,783%,256512
46.38,786%,256640
