runtime,cpu_usage,memory
14.01,99%,75184
13.84,99%,76644
13.99,99%,77652
14.01,99%,77044
14.04,99%,77288
14.01,99%,76760
13.98,99%,76880
13.94,99%,76620
13.96,99%,77628
14.00,99%,76572
14.04,99%,76676
13.93,99%,76416
13.99,99%,77428
14.03,99%,78172
13.99,99%,76656
14.04,99%,77548
14.05,99%,76616
14.02,99%,76340
14.01,99%,76768
14.04,99%,76676
13.99,99%,75984
14.00,99%,77332
14.02,99%,77860
14.03,99%,76484
13.87,99%,77208
13.99,99%,76476
14.01,99%,76864
14.00,99%,76988
14.03,99%,76592
14.00,99%,76848
13.87,99%,76468
14.07,99%,76596
13.97,99%,76664
14.00,99%,76128
13.96,99%,78000
14.13,99%,76720
14.08,99%,76588
13.80,99%,77184
14.02,99%,77348
13.79,99%,77428
13.93,99%,76668
14.30,99%,77404
13.99,99%,76636
13.72,99%,77820
13.96,99%,77092
13.95,99%,76708
14.00,99%,76472
14.00,99%,76596
14.00,99%,76836
13.87,99%,76864
13.94,99%,77500
14.00,99%,76692
13.96,99%,76152
13.94,99%,76556
14.00,99%,76724
13.99,99%,76500
13.94,99%,76992
13.76,99%,77344
13.99,99%,77092
13.99,99%,76880
13.99,99%,77108
14.04,99%,76668
13.99,99%,76988
13.68,99%,77540
13.96,99%,76264
13.95,99%,76660
13.93,99%,77452
13.98,99%,77308
14.00,99%,76976
14.00,99%,76868
13.98,99%,76888
13.99,99%,77648
14.00,99%,77568
13.86,99%,76816
13.99,99%,77332
13.99,99%,76860
13.91,99%,77772
13.99,99%,76156
13.86,99%,76820
14.04,99%,76560
13.87,99%,76644
13.87,99%,77876
13.85,99%,76732
14.17,99%,76320
13.95,99%,76644
14.01,99%,76864
13.98,99%,78180
13.94,99%,77168
14.02,99%,77248
14.00,99%,77368
13.99,99%,77844
13.96,99%,77212
14.01,99%,76792
13.98,99%,76524
14.04,99%,77216
14.01,99%,77100
13.95,99%,76736
13.99,99%,76592
14.04,99%,76676
14.28,99%,77028
