runtime,cpu_usage,memory
3.51,540%,427856
3.62,529%,427780
3.70,524%,428088
3.79,523%,428040
3.89,520%,427584
6.13,496%,463160
5.86,498%,427876
3.71,528%,427984
5.92,611%,428128
3.80,521%,428284
5.83,571%,428156
4.03,537%,427940
4.64,555%,427900
4.60,558%,428400
4.59,557%,428020
4.61,552%,427760
4.61,553%,427876
4.55,562%,428016
4.62,548%,427596
4.63,553%,464336
4.55,564%,427952
4.62,564%,428284
4.61,553%,427976
4.58,553%,427980
4.58,554%,427824
4.54,561%,427392
4.59,555%,428420
4.58,556%,428124
4.59,556%,428164
4.58,560%,462384
4.55,562%,427908
4.60,550%,427880
4.59,554%,427612
4.58,564%,428316
4.57,561%,428164
4.60,552%,427772
4.60,554%,427476
4.60,554%,427496
4.61,555%,427888
4.87,525%,427492
4.73,545%,428476
4.83,545%,428228
4.76,545%,427828
4.60,552%,427920
4.56,551%,427844
4.54,557%,427872
4.55,554%,427412
4.57,554%,428184
4.55,561%,427756
4.51,560%,427784
4.64,545%,427760
4.55,557%,427988
4.54,560%,427956
4.56,556%,427948
4.59,554%,427728
4.59,563%,428364
4.60,549%,427384
4.59,548%,428056
4.55,556%,428264
4.61,555%,427484
4.53,558%,428016
4.58,557%,427740
4.65,547%,428344
4.62,552%,428096
4.67,549%,427384
4.56,559%,427860
4.56,558%,428020
4.61,548%,428464
4.62,546%,428136
4.92,534%,428212
4.72,540%,428020
4.67,546%,428232
4.69,546%,427792
4.72,549%,428364
4.63,542%,428172
4.57,556%,427572
4.51,558%,427692
4.54,562%,427988
4.57,553%,427968
4.56,555%,428100
4.54,551%,428040
4.55,557%,427700
4.60,550%,427836
4.57,560%,428072
4.56,554%,428256
4.55,556%,428300
4.56,557%,427848
4.55,556%,428216
4.59,554%,427808
4.57,554%,427764
4.59,555%,427828
4.62,553%,428208
4.54,554%,427948
4.58,551%,427988
4.60,549%,427976
4.58,557%,427948
4.57,553%,428404
4.55,558%,428276
4.59,557%,428484
4.60,546%,464008
