runtime,cpu_usage,memory
0.74,472%,154872
0.74,469%,155768
0.74,474%,154948
0.75,467%,154476
0.74,468%,155584
0.76,462%,155376
0.73,475%,155820
0.73,475%,155228
0.73,477%,154436
0.76,465%,154884
0.74,469%,155064
0.74,467%,154560
0.73,479%,155700
0.74,466%,154504
0.71,484%,155424
0.74,469%,154760
0.75,464%,154616
0.75,464%,154628
0.76,461%,155304
0.74,473%,153972
0.73,476%,154264
0.73,476%,154548
0.73,481%,155556
0.74,478%,154924
0.76,458%,154200
0.73,474%,153792
0.74,469%,154632
0.73,484%,154568
0.74,470%,155132
0.75,467%,153952
0.73,481%,155400
0.74,471%,155896
0.73,473%,154636
0.74,468%,155856
0.74,473%,154804
0.73,473%,154548
0.77,461%,154544
0.74,475%,153784
0.74,466%,154296
0.74,470%,154852
0.73,477%,155072
0.75,471%,154580
0.74,466%,153952
0.74,476%,155332
0.75,470%,154256
0.74,472%,155824
0.74,471%,154276
0.75,466%,153604
0.73,471%,155136
0.73,481%,154664
0.74,474%,154932
0.73,474%,153944
0.74,468%,155404
0.73,480%,155536
0.74,469%,154140
0.74,471%,155948
0.75,479%,155240
0.76,459%,154064
0.76,459%,154404
0.73,474%,154508
0.74,469%,154168
0.75,467%,153872
0.73,480%,155136
0.74,470%,154928
0.73,473%,154728
0.73,476%,154648
0.74,472%,154584
0.73,475%,156276
0.73,473%,155396
0.76,465%,154048
0.73,482%,155076
0.74,470%,154800
0.73,476%,154728
0.75,467%,155724
0.73,482%,155916
0.73,479%,155216
0.79,451%,153876
0.75,472%,154384
0.71,490%,154100
0.74,474%,154096
0.78,457%,154908
0.74,471%,154928
0.74,468%,155632
0.74,476%,154352
0.75,469%,154716
0.74,474%,153976
0.77,462%,155852
0.74,469%,155416
0.76,469%,154244
0.75,466%,155532
0.73,474%,155296
0.74,469%,155100
0.74,468%,154336
0.74,471%,155000
0.75,470%,155828
0.73,472%,155212
0.74,475%,154228
0.76,458%,154904
0.74,474%,154728
0.74,471%,154548
