runtime,cpu_usage,memory
1.98,359%,946444
1.84,376%,1603592
2.00,361%,1408012
1.89,363%,1602856
1.96,374%,1604748
1.97,360%,1603816
1.94,358%,1604584
4.17,372%,946728
1.91,364%,947400
2.10,354%,1603608
4.03,340%,1407948
2.02,367%,1603732
1.98,362%,1406216
1.97,376%,1406228
3.96,373%,947024
2.13,351%,946292
2.00,359%,1407356
4.21,344%,1406196
1.97,362%,1408072
2.36,393%,947248
3.72,346%,1406668
1.99,354%,1406244
2.09,352%,946520
4.24,363%,946768
1.90,378%,1405244
2.11,363%,1407812
3.87,336%,1605136
1.92,366%,1603576
2.47,384%,1604200
3.56,348%,1407484
1.91,364%,1603144
2.00,359%,1604748
2.31,401%,1604828
2.07,372%,946676
2.33,376%,946252
2.24,361%,1603448
2.21,368%,1406736
2.33,360%,945680
2.22,366%,1406852
2.24,366%,945712
2.35,358%,1406764
2.24,357%,946108
2.22,364%,1602932
2.25,356%,1603392
2.24,361%,1602848
2.24,364%,1603372
2.27,356%,946204
2.26,353%,1603868
2.26,358%,1406956
2.27,362%,1407496
2.24,361%,946068
2.25,356%,1604700
2.30,361%,947384
2.27,357%,1407908
2.33,347%,1408220
2.24,364%,1604164
2.28,356%,1407008
2.20,373%,1406248
2.25,361%,946736
2.21,374%,1407432
2.27,356%,945476
2.23,373%,1407676
2.22,362%,1605512
2.25,354%,947204
2.28,354%,947304
2.25,361%,946856
2.24,367%,1406560
2.25,363%,1604612
2.24,359%,1406684
2.21,380%,1406840
2.24,365%,945892
2.27,353%,1603696
2.27,354%,946052
2.27,361%,945888
2.26,359%,1603144
2.22,379%,1604696
2.26,358%,1602948
2.21,386%,946552
2.26,357%,1405916
2.28,358%,1407176
2.31,358%,1407676
2.23,359%,945908
2.25,374%,1603868
2.24,362%,1604264
2.23,362%,1603620
2.23,374%,948668
2.26,367%,1604248
2.23,360%,1603248
2.28,359%,1407352
2.27,356%,1407632
2.27,356%,947048
2.25,361%,1603960
2.26,359%,1604088
2.22,376%,1602548
2.27,366%,945888
2.25,360%,1603720
2.27,354%,947104
2.26,360%,946116
2.17,381%,1602888
2.21,378%,1603620
