runtime,cpu_usage,memory
0.91,521%,177880
0.90,522%,177728
0.88,535%,177680
0.89,526%,177860
0.86,552%,177772
0.90,520%,177812
0.88,535%,177732
0.90,523%,177804
0.90,520%,177860
0.88,531%,177828
0.88,535%,177880
0.89,528%,177996
0.87,537%,177996
0.88,538%,177772
0.88,530%,177828
0.93,503%,177832
0.89,530%,177804
0.88,535%,177732
0.89,531%,177812
0.88,531%,177732
0.89,524%,177708
0.89,532%,177860
0.89,530%,177752
0.90,523%,177844
0.88,537%,177752
0.89,535%,177720
0.90,521%,177884
0.90,519%,177836
0.90,523%,177732
0.87,539%,177812
0.90,528%,177720
0.90,524%,177752
0.88,537%,177884
0.88,537%,177816
0.90,520%,177844
0.88,537%,177772
0.88,530%,177752
0.88,535%,177848
0.90,527%,177804
0.88,535%,177736
0.90,520%,177832
0.88,534%,177888
0.88,533%,177812
0.90,526%,177996
0.88,533%,177816
0.88,536%,177680
0.90,523%,177848
0.88,536%,177828
0.88,536%,177860
0.90,523%,177720
0.92,509%,177848
0.92,512%,177860
0.88,534%,177772
0.90,523%,177804
0.89,526%,177880
0.90,523%,177828
0.89,531%,177752
0.88,536%,177684
0.95,501%,177828
0.88,530%,177804
0.90,523%,177708
0.92,508%,177844
0.89,525%,177736
0.90,522%,177764
0.88,535%,177772
0.90,522%,177772
0.92,510%,177828
0.88,537%,177768
0.88,536%,177708
0.88,531%,177620
0.90,520%,177880
0.87,542%,177812
0.88,535%,177732
0.90,524%,177888
0.90,523%,177580
0.90,523%,177752
0.88,536%,177804
0.87,539%,177736
0.88,536%,177880
0.90,521%,177860
0.89,529%,177720
0.87,538%,177684
0.88,536%,177752
0.88,535%,177996
0.88,537%,177608
0.87,542%,177768
0.93,503%,177828
0.89,532%,177772
0.91,513%,177804
0.88,535%,177744
0.88,540%,177804
0.88,536%,177828
0.90,523%,177736
0.90,521%,177832
0.88,536%,177816
0.89,528%,177736
0.90,520%,177908
0.88,531%,177888
0.88,533%,177828
0.88,536%,177736
