runtime,cpu_usage,memory
5.57,99%,12348
5.57,99%,12120
5.65,99%,12284
5.56,99%,12428
5.69,99%,12296
5.58,99%,12152
7.96,99%,12032
5.56,99%,12140
5.55,99%,12360
7.55,99%,12192
7.73,99%,12176
6.01,99%,12324
5.56,99%,12208
5.53,99%,12176
5.56,99%,12100
5.66,99%,12212
5.75,99%,12216
5.51,99%,12228
7.34,99%,11972
6.18,99%,12152
5.51,99%,12180
5.71,99%,12224
5.53,99%,12200
8.15,99%,12144
7.94,99%,12216
5.57,99%,12336
5.56,99%,12292
7.49,99%,12112
8.04,99%,12224
5.87,99%,12236
5.55,99%,12328
8.06,99%,12440
8.00,99%,12268
5.55,99%,12092
5.63,99%,12368
5.52,99%,12124
8.09,99%,12160
5.47,99%,12032
7.71,99%,12380
5.75,99%,12344
5.63,99%,12108
5.50,99%,12356
5.58,99%,12168
8.04,99%,12232
8.01,99%,12308
5.52,99%,11972
5.51,99%,12240
7.74,99%,12044
7.86,99%,12328
5.77,99%,12260
5.49,99%,12076
8.26,99%,12296
5.51,99%,12072
8.09,99%,12184
5.47,99%,12296
7.82,99%,12140
5.79,99%,12100
5.61,99%,12056
8.14,99%,12180
7.06,99%,12084
6.30,99%,12244
8.12,99%,12268
5.50,99%,12228
7.99,99%,12332
5.54,99%,12432
7.46,99%,12096
7.81,99%,12332
6.09,99%,12296
6.89,99%,12312
6.58,99%,12240
8.06,99%,12260
7.95,99%,12300
7.98,99%,12328
7.96,99%,12240
5.46,99%,12024
5.51,99%,12012
8.15,99%,12416
8.04,99%,12296
5.47,99%,12428
5.61,99%,12348
7.95,99%,12220
5.59,99%,12160
5.51,99%,12100
8.04,99%,12088
5.60,99%,12172
8.07,99%,12336
5.48,99%,12288
7.78,99%,12312
5.86,99%,12096
7.36,99%,12124
6.17,99%,12336
8.01,99%,12168
5.49,99%,12088
7.95,99%,12092
5.48,99%,12224
5.52,99%,11964
5.52,99%,12196
5.45,99%,12256
5.45,99%,12092
8.04,99%,12164
