runtime,cpu_usage,memory
4.55,781%,3976
4.53,783%,3912
4.59,782%,3904
4.54,783%,3896
4.53,784%,3896
4.52,783%,3900
4.58,784%,3908
4.52,784%,3908
4.56,780%,3972
4.56,783%,3928
4.60,783%,3900
4.55,783%,3936
4.54,781%,3880
4.54,784%,3944
4.54,785%,3868
4.53,784%,3888
4.56,783%,3896
4.56,780%,3936
4.56,780%,3964
4.55,781%,3784
4.53,783%,3900
4.57,784%,3892
4.52,784%,3888
4.53,784%,3768
4.53,783%,3844
4.53,784%,3996
4.53,784%,3764
4.56,780%,3880
4.57,780%,3820
4.55,780%,3980
4.55,783%,3888
4.54,784%,3936
4.54,783%,3868
4.57,783%,3784
4.53,783%,3836
4.57,783%,3856
4.56,782%,3768
4.53,784%,3820
4.55,781%,3924
4.55,780%,3900
4.53,784%,3876
4.56,783%,3960
4.52,783%,3952
4.55,782%,3908
4.52,784%,3900
4.56,783%,3908
4.56,783%,3868
4.57,784%,3820
4.60,774%,3772
4.53,783%,3968
4.54,784%,3892
4.54,783%,3896
4.52,784%,3904
4.53,783%,3912
4.54,780%,3900
4.53,784%,3928
4.54,784%,3920
4.56,781%,3856
4.59,783%,3784
4.53,783%,3784
4.56,783%,3896
4.52,784%,3936
4.56,784%,3896
4.57,781%,3688
4.53,784%,3768
4.61,781%,3768
4.55,781%,3892
4.53,783%,3900
4.58,784%,3856
4.58,771%,3856
4.52,784%,3688
4.54,786%,3784
4.52,784%,3928
4.52,783%,3708
4.52,784%,3944
4.59,784%,3936
4.54,782%,3868
4.55,781%,3892
4.56,782%,3904
4.53,784%,3936
4.58,786%,3892
4.55,783%,3836
4.52,784%,3992
4.53,783%,3940
4.54,783%,3936
4.54,781%,3800
4.58,783%,3912
4.56,780%,3992
4.53,784%,3896
4.54,784%,3896
4.55,781%,3964
4.53,784%,3944
4.53,784%,3936
4.52,784%,3900
4.53,783%,3916
4.58,777%,3896
4.53,783%,3904
4.54,780%,3760
4.53,784%,3904
4.57,783%,3784
