runtime,cpu_usage,memory
0.92,469%,134912
0.95,465%,134784
0.99,460%,134912
1.45,374%,134912
2.28,462%,134784
1.29,424%,134784
0.95,476%,134912
0.96,475%,134784
0.96,484%,134784
0.96,490%,134912
0.97,478%,134784
0.98,479%,134912
0.99,484%,134912
1.18,424%,134784
2.24,466%,134784
1.59,497%,134784
1.02,470%,134912
1.04,467%,134784
1.00,476%,134912
1.01,479%,134784
1.03,478%,134912
1.11,457%,134912
2.24,465%,134784
1.65,506%,134912
0.99,483%,134656
1.00,482%,134912
1.01,482%,134912
1.89,500%,134912
2.19,474%,134784
0.97,481%,134784
0.98,489%,134784
1.00,477%,134912
1.35,389%,134912
2.21,480%,134912
1.43,459%,134912
1.01,477%,134912
0.99,480%,134912
0.98,487%,134912
1.29,514%,134784
1.27,523%,134784
1.08,510%,134656
1.00,488%,134784
1.20,532%,134912
1.24,535%,134912
1.14,515%,134912
1.18,494%,134912
1.20,493%,134784
1.20,484%,134784
1.19,487%,134912
1.20,486%,134784
1.21,478%,134912
1.23,476%,134912
1.18,488%,134784
1.19,493%,134912
1.22,477%,134912
1.21,484%,134912
1.20,480%,134912
1.19,486%,134784
1.22,478%,134912
1.19,484%,134784
1.18,488%,134912
1.20,484%,134912
1.24,470%,134912
1.19,485%,134784
1.19,490%,134784
1.19,482%,134912
1.21,479%,134784
1.19,484%,134912
1.20,483%,134784
1.19,484%,134912
1.20,480%,134784
1.21,480%,134784
1.19,485%,134784
1.22,476%,134912
1.19,484%,134912
1.21,482%,134912
1.19,487%,134784
1.20,484%,134912
1.21,486%,134912
1.20,479%,134784
1.20,482%,134912
1.18,487%,134912
1.21,476%,134912
1.19,483%,134784
1.21,481%,134912
1.22,473%,134656
1.18,489%,134912
1.21,479%,134912
1.19,486%,134784
1.19,484%,134784
1.20,479%,134912
1.17,490%,134784
1.21,479%,134912
1.21,477%,134912
1.19,483%,134784
1.17,491%,134784
1.19,483%,134784
1.18,492%,134912
1.19,485%,134912
1.22,482%,134912
