runtime,cpu_usage,memory
6.45,155%,520504
6.45,155%,520668
8.93,163%,520560
9.03,141%,520640
9.08,141%,520336
9.01,159%,520748
9.02,146%,520476
8.43,144%,520528
8.83,141%,520528
8.85,141%,520640
9.41,146%,520640
8.55,143%,520416
9.30,148%,520508
9.01,152%,520520
8.95,151%,520560
9.08,153%,520504
9.00,152%,520588
8.97,141%,520528
8.89,153%,520560
8.97,154%,520668
8.99,157%,520548
8.98,155%,520616
9.04,157%,520492
9.05,142%,520448
8.94,159%,520780
9.02,160%,520576
8.92,166%,520644
8.92,167%,520592
9.98,156%,520508
10.50,141%,520508
8.99,140%,520488
9.02,156%,520716
8.96,156%,520520
8.97,166%,520452
8.94,167%,520440
9.49,159%,520836
10.56,142%,520536
9.11,148%,520432
9.05,152%,520564
9.02,161%,520432
8.89,167%,520648
8.95,167%,520584
9.08,155%,520444
8.97,156%,520440
8.94,166%,520692
8.95,167%,520516
9.57,159%,520476
10.44,142%,520460
9.17,147%,520240
9.00,149%,520592
8.97,151%,520288
8.99,151%,520456
9.01,152%,520380
9.00,167%,520412
8.95,167%,520076
9.03,162%,520736
10.38,145%,520200
8.88,141%,520732
8.90,141%,520512
9.67,143%,520556
8.45,143%,520556
8.94,141%,520500
8.83,141%,520696
9.42,146%,520492
6.81,157%,520468
7.00,158%,520520
7.01,159%,519940
7.06,158%,520084
7.00,159%,520000
7.00,159%,519872
7.01,159%,519960
7.00,159%,520604
6.90,155%,520392
10.68,145%,520600
8.92,141%,520452
9.08,141%,520672
9.09,141%,520560
9.13,148%,520576
9.07,152%,520532
9.06,141%,520856
8.99,141%,520572
8.98,141%,520556
9.08,141%,520444
8.93,158%,520528
8.88,166%,520432
8.94,166%,520628
8.91,163%,520560
6.90,158%,520240
9.04,167%,520596
9.68,158%,520380
10.38,142%,520476
9.05,148%,520436
9.04,151%,520428
6.84,158%,520412
7.05,159%,520580
7.00,159%,520604
7.02,159%,520404
7.01,159%,520540
7.02,159%,520368
9.03,167%,520408
