runtime,cpu_usage,memory
1.00,101%,12940
1.01,100%,11684
1.06,101%,13092
1.04,101%,13100
1.01,100%,10664
0.99,101%,11296
1.00,101%,11040
0.99,101%,12640
0.98,101%,11268
1.01,101%,10580
0.98,101%,12832
0.98,101%,11308
1.04,101%,12940
1.04,101%,12500
0.99,101%,10884
0.99,101%,11288
1.05,101%,11164
1.02,101%,11196
0.98,101%,10736
0.98,101%,10476
1.02,101%,10824
1.08,101%,12988
1.01,101%,10788
0.98,101%,11080
1.01,101%,13384
0.99,101%,11044
1.00,101%,11212
0.98,101%,13384
0.99,101%,11040
0.99,101%,12904
1.02,101%,13216
0.98,101%,11068
1.02,101%,10868
1.02,101%,10916
0.98,101%,10732
1.00,101%,10752
1.00,101%,12948
1.01,101%,10788
0.99,101%,11092
0.98,101%,13160
1.01,101%,13184
1.00,101%,11324
1.04,101%,11152
1.01,101%,11104
1.03,101%,11016
1.03,101%,11436
0.99,101%,10864
0.98,101%,11156
1.01,101%,11204
1.04,101%,12748
0.98,101%,12936
0.99,101%,11084
1.00,101%,11012
1.00,101%,11100
1.01,101%,11460
1.06,101%,10984
0.97,101%,11156
1.01,101%,11064
1.01,101%,14456
1.01,101%,12992
1.02,101%,10784
1.05,101%,12832
1.08,101%,11160
1.07,101%,11212
1.03,101%,10724
0.98,101%,11032
0.98,101%,10820
1.01,101%,15072
0.98,101%,11264
0.98,101%,12864
0.98,101%,11368
0.99,101%,12776
1.01,101%,10944
1.00,101%,11000
1.00,101%,10988
1.00,101%,10848
1.01,101%,11064
1.06,101%,15088
1.00,101%,10704
0.98,101%,10720
0.99,101%,10940
0.98,101%,10768
1.00,101%,13296
1.00,101%,12928
0.98,101%,10984
0.98,101%,10980
0.99,101%,14360
1.01,100%,10964
1.00,101%,11068
1.01,101%,10864
0.98,101%,10864
1.00,101%,11036
1.00,101%,10408
1.01,101%,11220
1.00,111%,10788
1.06,101%,14176
1.00,101%,12784
1.04,101%,11168
0.98,101%,10932
1.02,101%,13204
