runtime,cpu_usage,memory
0.82,146%,235136
0.82,146%,234496
0.82,146%,234624
0.82,146%,234880
0.82,146%,234880
0.82,146%,234752
0.82,146%,235008
0.82,146%,234880
0.82,146%,234880
0.82,145%,234624
0.82,146%,234880
0.82,146%,235008
0.82,146%,234496
0.82,145%,234624
0.82,145%,234624
0.82,145%,235008
0.82,146%,234752
0.83,145%,234752
0.82,145%,234880
0.82,145%,235136
0.82,145%,234624
0.82,146%,234880
0.83,145%,234880
0.83,145%,234880
0.83,145%,235008
0.83,145%,234880
0.83,145%,234880
0.83,145%,234880
0.82,145%,234752
0.83,145%,235008
0.83,145%,234752
0.82,146%,234752
0.82,146%,234880
0.83,145%,234880
0.83,145%,234752
0.83,145%,234880
0.82,145%,234880
0.83,145%,234752
0.83,145%,235008
0.83,145%,234752
0.83,145%,234752
0.83,145%,234624
0.83,145%,234880
0.83,145%,234752
0.83,145%,234880
0.82,146%,235136
0.83,145%,235264
0.82,145%,234880
0.83,145%,234752
0.82,146%,234880
0.83,145%,234624
0.83,145%,234880
0.83,145%,234752
0.83,145%,234624
0.83,145%,234752
0.83,145%,234880
0.83,145%,234752
0.83,145%,234624
0.83,145%,234624
0.83,145%,234752
0.83,145%,234624
0.83,145%,235008
0.83,145%,234880
0.82,146%,234880
0.83,145%,234880
0.83,145%,234880
0.83,145%,234880
0.83,145%,234752
0.83,145%,235008
0.83,145%,234752
0.83,145%,234880
0.82,146%,234880
0.83,145%,234880
0.83,145%,234880
0.82,146%,234880
0.83,145%,234752
0.83,145%,235136
0.83,145%,234880
0.82,146%,234624
0.83,145%,234752
0.83,145%,234496
0.83,145%,234624
0.83,145%,234880
0.83,145%,234752
0.83,145%,234496
0.83,145%,235008
0.82,146%,234624
0.82,146%,234880
0.82,146%,234880
0.83,145%,235008
0.83,145%,234752
0.83,145%,234624
0.82,145%,234880
0.83,145%,235008
0.83,145%,234624
0.83,145%,234752
0.83,145%,234880
0.83,145%,234880
0.83,145%,234880
0.83,145%,235136
