runtime,cpu_usage,memory
17.47,370%,523812
17.37,359%,523372
17.36,368%,523712
17.23,371%,523752
17.33,357%,523644
17.36,371%,523560
17.33,371%,523948
17.32,357%,523484
17.25,370%,523152
17.23,371%,523644
17.37,371%,523152
17.30,359%,523468
17.32,370%,523552
17.34,370%,523428
17.30,370%,523768
17.46,359%,523476
17.29,371%,523340
17.37,370%,523596
17.33,370%,524052
17.35,370%,523288
17.27,370%,523684
17.26,371%,523996
17.40,357%,523440
17.34,371%,523472
17.27,358%,523728
17.46,369%,523916
17.34,370%,523520
17.31,370%,523252
17.33,370%,523480
17.29,358%,523328
17.30,371%,523876
17.29,371%,523788
17.31,358%,523412
17.26,358%,523248
17.36,371%,523336
17.37,371%,523212
17.42,370%,523584
17.33,371%,523392
17.48,367%,523412
17.35,370%,523908
17.27,358%,523984
17.25,358%,523432
17.32,371%,523660
17.27,358%,523524
17.33,359%,523420
17.36,356%,523356
17.28,370%,523264
17.29,370%,523400
17.34,371%,523244
17.29,371%,523340
17.30,358%,523632
17.29,370%,523736
17.34,369%,523320
17.26,359%,523468
17.38,370%,523540
17.28,370%,523352
17.28,371%,523364
17.37,371%,523736
17.23,372%,523404
17.35,370%,523920
17.20,372%,523536
17.42,370%,523624
17.37,370%,523732
17.23,371%,523264
17.27,371%,523716
17.37,370%,523536
17.34,371%,523244
17.34,370%,523164
17.28,370%,524080
17.31,358%,523588
17.40,370%,523416
17.28,357%,524260
17.24,371%,523284
17.23,371%,523644
17.35,371%,523648
17.37,358%,523628
17.22,371%,523176
17.39,369%,523632
17.29,371%,523300
17.37,370%,523408
17.29,370%,523748
17.28,370%,523748
17.34,369%,523404
17.28,358%,523096
17.28,371%,523636
17.40,369%,523456
17.29,371%,523608
17.28,376%,523432
17.30,358%,523708
17.44,359%,523768
17.27,358%,523396
17.30,371%,523496
17.33,371%,523388
17.27,370%,523488
17.27,359%,523476
17.31,357%,524152
17.26,371%,523468
17.30,370%,523872
17.40,370%,523848
17.37,358%,523700
