runtime,cpu_usage,memory
3.20,393%,41856
3.24,391%,72956
5.57,397%,41344
3.60,385%,41600
5.30,396%,41856
5.24,386%,72960
3.75,395%,41984
5.69,394%,41472
3.86,389%,41856
5.10,396%,41600
5.79,392%,41600
3.64,394%,42112
4.48,391%,41600
4.41,394%,41984
4.41,393%,41984
4.36,395%,42112
4.37,393%,41344
4.37,393%,72832
4.46,388%,42108
4.36,393%,73216
4.35,394%,72832
4.35,394%,41984
4.39,391%,41600
4.35,394%,41984
4.36,394%,41216
4.36,394%,41728
4.40,393%,72832
4.36,394%,72064
4.42,391%,73088
4.35,394%,41856
4.38,392%,72832
4.36,395%,42240
4.36,394%,41600
4.37,395%,41856
4.38,394%,41216
4.40,394%,41728
4.38,393%,41596
4.41,392%,41468
4.44,390%,72704
4.37,393%,41472
4.37,394%,41472
4.38,395%,41984
4.38,394%,41600
4.38,394%,41472
4.39,394%,41984
4.40,394%,41472
4.40,393%,72832
4.37,394%,41856
4.38,395%,41728
4.38,395%,41728
4.38,395%,41856
4.38,395%,41600
4.38,395%,41472
4.40,394%,41216
4.37,394%,41600
4.40,394%,41984
4.43,392%,72832
4.44,391%,41216
4.43,391%,41600
4.38,395%,41596
4.38,394%,41856
4.40,394%,41600
4.44,391%,41728
4.39,393%,41600
4.40,393%,41472
4.43,392%,41472
4.42,391%,41728
4.41,393%,41728
4.42,391%,73216
4.38,394%,41600
4.38,395%,41984
4.39,394%,71808
4.41,393%,41344
4.39,394%,41984
4.38,396%,41600
4.50,388%,41600
4.37,394%,41600
4.38,397%,42368
4.39,395%,41856
4.52,387%,41728
4.39,393%,72832
4.39,394%,41728
4.38,396%,41600
4.40,395%,41856
4.42,392%,73088
4.40,394%,41344
4.41,393%,41600
4.42,393%,72832
4.39,395%,41728
4.40,394%,41728
4.40,394%,41600
4.40,393%,72576
4.39,394%,41984
4.41,393%,41600
4.40,394%,41728
4.39,395%,41596
4.39,394%,41984
4.40,394%,41728
4.38,395%,41472
4.40,394%,41600
