runtime,cpu_usage,memory
75.97,99%,2908
76.30,99%,2920
76.34,99%,2980
76.30,99%,2932
76.26,99%,2956
76.36,99%,3000
76.31,99%,3064
76.30,99%,2908
76.27,99%,2980
76.29,99%,3008
76.27,99%,2932
76.33,99%,2988
76.26,99%,2940
76.04,99%,2908
76.30,99%,2892
76.27,99%,2980
76.20,99%,2892
76.36,99%,2892
76.38,99%,2928
76.22,99%,3004
76.34,99%,3120
76.32,99%,3012
76.32,99%,2908
76.25,99%,2976
76.33,99%,2908
76.30,99%,2932
76.32,99%,3052
76.27,99%,3104
76.30,99%,2944
76.29,99%,2976
76.31,99%,3040
76.30,99%,2892
76.29,99%,2932
76.32,99%,2972
76.30,99%,3040
76.27,99%,2908
76.40,99%,2932
76.30,99%,2844
76.27,99%,3004
107.59,99%,3040
76.31,99%,2976
76.31,99%,2976
79.80,99%,2976
76.32,99%,2932
76.29,99%,2976
76.27,99%,2976
76.31,99%,2892
76.27,99%,2920
76.30,99%,3040
76.34,99%,3040
76.31,99%,3040
76.30,99%,2812
76.29,99%,2944
76.30,99%,2720
76.33,99%,2720
76.32,99%,2920
76.34,99%,3040
76.32,99%,3040
76.35,99%,2908
76.33,99%,2932
76.33,99%,2932
76.31,99%,3004
76.36,99%,2920
76.34,99%,2980
76.29,99%,2944
76.29,99%,2976
76.33,99%,2976
76.35,99%,2972
76.29,99%,3008
76.35,99%,2976
76.33,99%,2908
76.33,99%,3104
76.33,99%,3068
76.34,99%,2916
76.45,99%,2976
76.46,99%,3068
76.34,99%,2976
76.34,99%,2976
76.30,99%,3040
76.30,99%,2892
76.28,99%,2976
76.40,99%,2716
76.20,99%,3008
76.34,99%,2944
76.28,99%,3008
76.32,99%,2920
76.28,99%,2976
76.48,99%,2856
76.35,99%,2932
76.29,99%,2944
76.31,99%,2976
76.29,99%,2844
76.32,99%,2892
76.30,99%,2892
76.29,99%,2856
76.32,99%,2900
76.28,99%,2988
76.27,99%,2892
76.28,99%,2840
76.30,99%,3104
