runtime,cpu_usage,memory
4.69,375%,431536
5.49,379%,431536
5.50,382%,445956
5.08,375%,434700
5.50,381%,452028
5.52,381%,454300
5.31,376%,429640
5.45,381%,435784
5.37,379%,428636
5.51,380%,422196
5.48,381%,428488
5.44,381%,425660
5.26,378%,334372
5.16,377%,454328
5.55,383%,428388
5.62,381%,456348
5.22,376%,428572
5.23,377%,432784
5.10,375%,425492
5.51,380%,421348
5.28,377%,427612
5.30,378%,345492
5.43,377%,444940
5.31,379%,449948
5.45,381%,432660
5.24,377%,421444
5.50,379%,330992
5.28,379%,429612
5.44,380%,426428
5.44,379%,426388
5.44,379%,429628
5.55,382%,432696
5.51,381%,430788
5.40,376%,427492
5.58,379%,353828
5.35,378%,455044
5.46,382%,440884
5.59,379%,451272
5.39,380%,455268
5.55,379%,468548
5.38,378%,361852
5.51,382%,431796
5.39,376%,430384
5.57,380%,429912
5.59,380%,442804
5.25,379%,467516
5.49,379%,427720
5.48,379%,436756
4.96,378%,381428
5.47,378%,436828
5.13,374%,447028
5.24,376%,471652
5.44,380%,425540
5.34,377%,450088
5.43,379%,456108
5.27,377%,429596
5.54,378%,452188
5.62,381%,428316
5.50,379%,429540
5.59,380%,428616
5.48,381%,438788
5.35,377%,429528
5.46,379%,436788
5.56,379%,334592
5.48,379%,445796
5.48,378%,438804
5.55,381%,431540
5.53,381%,443696
5.51,378%,435604
5.48,377%,423516
5.51,378%,429620
5.41,379%,436920
5.46,377%,466484
5.19,377%,338412
5.40,375%,431576
5.52,380%,430472
5.49,379%,425540
5.37,379%,433628
5.32,377%,425532
5.53,381%,429660
4.62,376%,454316
5.42,379%,469436
5.41,380%,431532
5.31,378%,437660
5.54,381%,451132
5.58,381%,428636
5.40,378%,425388
5.46,381%,445036
5.55,382%,430692
5.58,380%,451980
5.27,376%,431548
5.38,378%,429700
5.37,380%,424420
5.49,382%,453316
5.40,379%,428872
5.46,378%,436620
5.52,380%,442844
5.52,378%,434580
5.22,376%,423480
5.27,377%,420572
