runtime,cpu_usage,memory
31.40,99%,9276
31.43,99%,9232
31.84,99%,9220
31.38,99%,9188
31.39,99%,9112
31.43,99%,9244
31.45,99%,9112
31.40,99%,9252
31.41,99%,9216
31.40,99%,9216
31.41,99%,9216
31.47,99%,9276
31.38,99%,9216
31.47,99%,9272
31.46,99%,9176
31.40,99%,9188
31.40,99%,9144
31.40,99%,9216
31.40,99%,9188
31.39,99%,9112
31.39,99%,9116
31.39,99%,9188
31.40,99%,9112
31.40,99%,9220
31.40,99%,9236
31.39,99%,9256
31.40,99%,9204
31.49,99%,9156
31.41,99%,9268
31.47,99%,9260
31.41,99%,9248
31.40,99%,9188
31.41,99%,9348
31.38,99%,9112
31.39,99%,9272
31.42,99%,9248
32.03,99%,9112
31.47,99%,9208
31.38,99%,9320
31.39,99%,9192
31.65,99%,9256
31.40,99%,9140
31.47,99%,9140
31.41,99%,9244
31.38,99%,9236
31.38,99%,9268
31.41,99%,9240
31.40,99%,9228
31.40,99%,9112
31.39,99%,9232
31.38,99%,9272
31.39,99%,9272
31.40,99%,9248
31.39,99%,9100
31.39,99%,9216
31.41,99%,9348
31.40,99%,9232
31.42,99%,9220
31.41,99%,9128
31.39,99%,9204
31.39,99%,9112
31.38,99%,9280
31.39,99%,9256
31.40,99%,9348
31.39,99%,9348
31.41,99%,9224
31.43,99%,9196
31.39,99%,9160
31.39,99%,9272
31.41,99%,9224
31.39,99%,9216
31.40,99%,9228
31.41,99%,9312
31.41,99%,9272
31.39,99%,9348
31.41,99%,9272
31.55,99%,9112
31.40,99%,9112
31.39,99%,9256
31.39,99%,9268
31.39,99%,9208
31.40,99%,9208
31.50,99%,9252
31.40,99%,9160
31.64,99%,9264
31.68,99%,9248
31.44,99%,9192
31.44,99%,9140
31.38,99%,9208
31.41,99%,9272
31.43,99%,9116
31.40,99%,9272
31.40,99%,9192
31.40,99%,9220
31.42,99%,9272
31.40,99%,9204
31.39,99%,9256
31.43,99%,9196
31.42,99%,9348
31.47,99%,9348
