runtime,cpu_usage,memory
25.49,699%,1190964
25.47,698%,1190884
25.45,697%,1190912
25.50,697%,1191020
25.49,697%,1190576
25.49,698%,1190936
25.57,697%,1190896
25.60,695%,1191040
25.45,696%,1190780
25.55,697%,1191108
25.46,698%,1191044
25.57,697%,1190796
25.53,697%,1191036
25.53,697%,1190916
25.54,697%,1190988
25.53,695%,1190920
25.51,698%,1190796
25.55,697%,1191024
25.44,696%,1190900
25.50,698%,1190848
25.50,696%,1190944
25.45,698%,1190928
25.46,695%,1190904
25.54,696%,1190920
25.64,696%,1191024
25.51,697%,1190956
25.52,697%,1190980
25.50,698%,1190868
25.46,697%,1190896
25.56,697%,1191108
25.56,696%,1190928
25.48,697%,1190976
25.65,697%,1191012
25.44,697%,1190608
25.54,697%,1190888
25.37,697%,1190936
Command terminated by signal 9
301.82,91%,15769612
25.66,694%,1190848
25.46,697%,1190724
25.57,696%,1190868
25.48,696%,1190712
25.56,697%,1190832
25.70,695%,1190936
25.72,696%,1190612
25.52,698%,1190656
25.50,696%,1190772
25.63,697%,1190848
25.43,699%,1190848
25.61,696%,1190720
25.53,696%,1190724
25.72,697%,1190860
25.60,698%,1190760
25.54,697%,1190880
25.47,696%,1190816
25.53,696%,1190684
25.68,696%,1190704
25.52,698%,1190672
25.62,696%,1190768
25.45,696%,1190788
25.58,696%,1190756
25.48,696%,1190640
25.54,696%,1190636
25.66,696%,1190756
25.51,697%,1190888
25.52,696%,1190840
25.62,697%,1190736
25.59,699%,1190556
25.51,696%,1190672
25.57,696%,1190532
25.56,697%,1190628
25.58,696%,1190900
25.53,697%,1190880
25.64,698%,1190784
25.46,696%,1190668
25.49,696%,1190780
25.50,697%,1190620
25.62,697%,1190748
25.57,698%,1190972
25.58,696%,1190776
25.54,696%,1190916
25.62,694%,1190512
25.64,695%,1190820
25.67,699%,1190596
25.64,697%,1190752
25.53,697%,1190892
25.60,697%,1190808
25.57,696%,1190872
25.65,698%,1190928
25.51,696%,1190824
25.55,695%,1190864
25.41,698%,1191008
25.48,697%,1190828
25.62,696%,1190572
25.78,695%,1190788
25.48,697%,1190840
25.56,697%,1190860
25.64,696%,1190852
25.66,695%,1190680
25.64,695%,1190724
25.56,695%,1190784
