runtime,cpu_usage,memory
1.56,100%,1664
1.58,99%,1664
1.58,100%,1664
1.58,100%,1792
1.58,99%,1792
1.58,99%,1792
1.58,99%,1664
1.58,99%,1664
1.58,100%,1664
2.28,100%,1664
1.58,100%,1792
1.58,100%,1792
1.58,99%,1664
1.58,100%,1792
1.58,100%,1792
2.56,100%,1792
2.95,100%,1664
1.58,100%,1664
1.58,100%,1536
1.58,99%,1792
1.74,100%,1664
1.58,100%,1664
1.58,100%,1792
1.58,100%,1792
1.58,100%,1792
2.87,100%,1664
2.64,100%,1792
1.58,100%,1792
1.59,100%,1664
1.61,100%,1664
4.01,100%,1664
1.58,100%,1792
1.58,100%,1664
1.58,100%,1792
1.58,100%,1792
3.67,99%,1792
1.83,100%,1792
1.74,99%,1792
1.58,100%,1664
1.58,99%,1792
1.58,99%,1792
2.97,99%,1792
2.53,100%,1792
1.60,99%,1664
1.58,99%,1792
1.58,100%,1664
1.58,99%,1664
1.62,99%,1792
3.20,99%,1664
2.32,99%,1664
1.58,100%,1792
2.26,100%,1664
3.24,100%,1792
1.58,100%,1792
1.59,99%,1792
1.58,99%,1664
1.60,100%,1664
1.70,100%,1792
3.94,99%,1792
1.58,100%,1664
1.58,100%,1792
1.59,100%,1664
2.75,100%,1792
2.76,99%,1664
1.58,99%,1792
1.58,99%,1664
2.87,99%,1664
2.64,100%,1664
1.58,99%,1664
1.58,99%,1792
1.59,100%,1792
1.60,100%,1664
2.37,100%,1664
1.58,100%,1664
1.59,100%,1664
1.61,99%,1792
2.72,100%,1792
3.12,100%,1792
1.60,100%,1664
1.59,99%,1792
3.39,99%,1792
2.12,100%,1664
1.58,100%,1664
1.58,99%,1792
1.59,100%,1664
1.74,100%,1792
3.90,100%,1792
1.66,99%,1792
1.58,100%,1664
1.58,99%,1664
1.59,100%,1664
1.59,100%,1664
1.59,99%,1664
2.92,100%,1664
2.59,99%,1792
1.58,100%,1792
1.58,99%,1664
1.59,99%,1664
1.59,100%,1664
1.61,100%,1664
