runtime,cpu_usage,memory
5.94,99%,326244
5.93,99%,326396
5.99,99%,325388
5.92,99%,325796
5.93,99%,326188
5.99,99%,325628
5.95,99%,325748
5.93,99%,326732
5.98,99%,325460
5.95,99%,326120
5.92,99%,326332
5.94,99%,325704
5.99,99%,325592
5.96,99%,326368
5.93,99%,326516
5.94,99%,326256
5.97,99%,326076
5.96,99%,326492
5.94,99%,325688
5.92,99%,326420
5.98,99%,326212
5.97,99%,325600
5.99,99%,326276
5.92,99%,326260
5.97,99%,325552
6.01,99%,325528
5.95,99%,325700
5.96,99%,326088
5.96,99%,326200
5.99,99%,326260
5.94,99%,326188
5.94,99%,325752
5.93,99%,325628
5.97,99%,326320
6.00,99%,325668
5.92,99%,325604
5.96,99%,326264
6.01,99%,325616
5.92,99%,325720
5.94,99%,326432
5.95,99%,327808
6.00,99%,326016
5.96,99%,326324
5.93,99%,326272
5.92,99%,326332
5.92,99%,326044
6.04,99%,325444
5.98,99%,325528
5.93,99%,326484
5.95,99%,325944
5.96,99%,325668
6.00,99%,326432
5.93,99%,325716
5.91,99%,325828
6.00,99%,326420
5.98,99%,326444
5.91,99%,325536
5.97,99%,326084
5.99,99%,325680
5.99,99%,325648
5.94,99%,326096
5.98,99%,325712
6.02,99%,325756
5.94,99%,326260
5.92,99%,326260
5.91,99%,326208
5.92,99%,326380
6.01,99%,325648
5.92,99%,325608
5.97,99%,326436
5.92,99%,326420
5.92,99%,325508
6.01,99%,326400
5.97,99%,326000
5.93,99%,325644
5.91,99%,326472
6.05,99%,326100
6.23,99%,326072
5.98,99%,326248
5.92,99%,325700
5.96,99%,325436
5.91,99%,325708
6.00,99%,325576
6.03,99%,326100
5.96,99%,326296
5.99,99%,326192
5.96,99%,325568
5.93,99%,326168
5.97,99%,326460
5.99,99%,326096
5.91,99%,325420
6.00,99%,325632
6.00,99%,325768
5.98,99%,325852
5.98,99%,325588
5.92,99%,325532
6.02,99%,326244
5.92,99%,326040
5.97,99%,325712
5.97,99%,326256
