runtime,cpu_usage,memory
11.30,787%,68224
15.34,788%,67508
15.31,790%,69120
15.44,789%,67240
15.01,788%,67872
15.08,788%,68184
14.95,787%,67476
15.01,789%,68108
14.94,787%,67740
15.29,788%,67648
15.23,788%,67228
15.24,788%,67992
15.09,788%,68352
15.03,788%,67908
14.96,787%,67884
15.12,787%,67608
15.14,787%,67968
15.19,789%,67744
15.14,788%,68016
15.22,788%,67600
15.17,787%,67912
14.97,788%,67004
15.12,788%,67344
15.20,788%,68096
14.98,789%,67132
14.98,788%,67500
14.92,789%,68148
15.17,788%,67600
14.90,788%,68736
15.26,788%,67512
15.13,788%,68352
15.02,788%,68148
14.93,789%,68224
15.04,786%,67608
15.37,788%,67584
14.95,788%,68224
15.18,789%,67596
15.11,788%,68480
15.18,789%,68224
15.11,787%,68224
15.00,788%,68352
15.24,788%,67516
15.05,788%,67376
15.10,788%,68224
15.05,789%,68352
14.89,788%,67960
15.16,788%,67744
15.04,787%,67656
15.22,788%,67852
15.17,789%,67648
15.00,788%,67924
15.08,788%,68096
14.89,788%,68168
15.14,787%,67728
15.19,789%,67352
15.20,788%,68224
14.94,788%,67984
15.08,788%,67328
15.25,788%,68028
14.92,787%,68096
15.20,788%,68864
15.23,787%,68020
14.97,788%,68160
15.14,788%,67596
14.95,788%,66984
14.97,788%,68120
14.96,787%,67908
15.13,788%,68352
14.93,787%,67980
15.15,789%,67300
14.98,787%,68148
14.91,789%,67856
15.10,788%,68608
15.18,789%,67768
14.97,788%,67752
14.98,787%,68608
15.07,788%,68524
15.24,788%,68224
15.06,789%,67652
14.92,788%,68480
15.04,787%,67228
14.88,789%,68992
15.19,787%,67648
15.07,788%,68008
15.18,788%,68020
15.22,787%,68040
15.00,788%,67708
15.17,789%,67896
15.09,788%,68224
14.98,788%,67212
14.97,789%,67924
15.15,788%,67348
14.99,788%,68028
14.83,788%,68352
15.07,788%,67636
15.29,789%,66980
14.87,788%,68480
14.97,788%,67120
15.25,788%,68160
15.23,788%,67268
