runtime,cpu_usage,memory
5.58,778%,1920
5.71,778%,2048
6.70,764%,2048
7.70,765%,1792
7.69,759%,1920
7.71,764%,2048
8.26,755%,2048
7.39,778%,2048
7.51,777%,2048
7.50,775%,2048
7.46,777%,1792
7.45,781%,2048
7.45,778%,1920
7.44,779%,2048
7.48,777%,1920
7.46,776%,2048
7.46,775%,1920
7.42,781%,2048
7.49,773%,1920
7.48,776%,1920
7.45,778%,2048
7.47,775%,2048
7.45,776%,2048
7.45,778%,1920
7.47,776%,2048
7.50,771%,1920
7.48,774%,1920
7.43,779%,1920
7.45,776%,2048
7.45,780%,1920
7.46,777%,2048
7.43,779%,1920
7.46,776%,2048
7.43,784%,1920
7.47,778%,1920
7.47,775%,2048
7.47,775%,2048
7.49,779%,2048
7.45,779%,2048
7.45,783%,1920
7.41,785%,1920
7.46,779%,2048
7.45,780%,1920
7.45,779%,2048
7.41,787%,1920
7.49,776%,1920
7.45,778%,2048
7.46,774%,1920
7.52,771%,2048
7.47,773%,1920
7.39,782%,1920
7.46,780%,2048
7.47,782%,1920
7.46,775%,2048
7.49,776%,2048
7.45,778%,2048
7.46,775%,1920
7.46,778%,1920
7.42,787%,2048
7.48,780%,1920
7.46,779%,2048
7.42,783%,2048
7.49,774%,2048
7.49,771%,2048
7.43,780%,2048
7.47,779%,2048
7.46,777%,1920
7.51,772%,2048
7.43,781%,2048
7.47,779%,1920
7.43,784%,1920
7.47,778%,1920
7.46,774%,1920
7.41,779%,2048
7.50,775%,1920
7.42,781%,2048
7.49,774%,2048
7.49,772%,1920
7.42,779%,2048
7.47,780%,2048
7.44,779%,2048
7.47,777%,2048
7.45,777%,1920
7.43,780%,1920
7.51,772%,2048
7.47,776%,2048
7.46,781%,1920
7.50,776%,1792
7.46,779%,1920
7.48,775%,2048
7.47,779%,2048
7.45,780%,2048
7.49,778%,2048
7.47,777%,2048
7.46,779%,2048
7.48,778%,2048
7.47,778%,1920
7.51,774%,2048
7.44,783%,2048
7.48,778%,1920
