runtime,cpu_usage,memory
2.15,783%,161532
2.17,783%,161756
2.20,783%,161536
4.47,791%,161500
2.22,783%,161464
3.36,786%,161676
3.24,778%,161624
2.26,784%,162056
4.48,792%,161712
2.27,785%,161936
3.53,787%,161760
3.13,777%,161460
2.30,784%,161532
4.47,784%,161556
2.28,784%,161444
3.75,787%,161640
2.91,775%,161600
2.92,784%,161668
3.98,782%,161380
2.41,783%,161740
2.97,785%,161704
2.96,785%,161624
2.95,785%,161556
2.94,785%,161400
2.94,785%,161688
2.93,785%,161548
2.93,785%,161356
2.93,785%,161364
2.93,784%,161500
2.93,785%,161568
2.92,785%,161828
2.92,784%,161796
2.92,785%,161828
2.93,784%,161904
2.93,785%,162996
2.92,784%,161464
2.92,784%,161860
2.92,785%,161492
2.92,785%,161472
2.92,784%,161712
2.92,785%,161668
2.92,784%,162024
2.92,784%,161732
2.92,785%,161716
2.92,785%,161236
2.93,784%,161600
2.93,785%,161760
2.92,785%,161504
2.91,783%,161664
2.93,784%,161468
2.92,784%,161604
2.92,784%,161636
2.92,784%,161952
2.93,784%,161708
2.93,785%,161480
2.92,784%,161692
2.93,785%,161328
2.92,785%,161412
2.92,785%,161740
2.92,784%,161652
2.92,784%,161684
2.93,785%,161868
2.93,785%,161808
2.93,784%,161580
2.93,785%,161888
2.92,785%,161512
2.93,784%,161672
2.92,785%,161636
2.93,784%,161528
2.93,784%,161908
2.92,784%,161488
2.93,784%,161992
2.92,785%,161952
2.92,785%,161804
2.92,785%,161688
2.93,784%,161268
2.92,785%,161588
2.93,785%,161700
2.93,784%,161936
2.92,784%,161976
2.92,785%,161748
2.92,785%,161800
2.93,785%,162896
2.93,785%,161908
2.93,784%,161660
2.92,785%,161924
2.93,785%,161748
2.93,785%,161720
2.92,784%,161928
2.93,784%,161676
2.93,784%,161780
2.93,785%,161924
2.93,784%,161372
2.93,784%,161860
2.92,785%,161604
2.93,784%,161512
2.94,785%,161536
2.93,784%,161776
2.93,785%,161304
2.93,785%,161684
