runtime,cpu_usage,memory
5.32,0%,2924
5.34,0%,2880
5.33,0%,2824
5.38,0%,2988
5.34,0%,4836
5.34,0%,2904
5.38,0%,4984
5.32,0%,2908
5.39,0%,4968
5.40,0%,4912
5.36,0%,2960
5.35,0%,5008
5.39,0%,2820
5.37,0%,4960
5.33,0%,2836
5.35,0%,4800
5.32,0%,2924
5.34,0%,4956
5.33,0%,2980
5.35,0%,5020
5.36,0%,2908
5.35,0%,4788
5.33,0%,2824
5.31,0%,4888
5.32,0%,4908
5.32,0%,2940
5.32,0%,4852
5.33,0%,2924
5.36,0%,6756
5.36,0%,2996
5.40,0%,4876
5.33,0%,2896
5.32,0%,4924
5.35,0%,2828
5.33,0%,4968
5.35,0%,2884
5.33,0%,4844
5.35,0%,2816
5.32,0%,4860
5.36,0%,2900
5.39,0%,5092
5.31,0%,4952
5.32,0%,2956
5.37,0%,4800
5.32,0%,2876
5.36,0%,4864
5.36,0%,2968
5.36,0%,4952
5.34,0%,2880
5.35,0%,7012
5.35,0%,2824
5.38,0%,4772
5.34,0%,2824
5.32,0%,4564
5.35,0%,2908
5.38,0%,6816
5.35,0%,6716
5.33,0%,2836
5.37,0%,4944
5.36,0%,2908
5.33,0%,4884
5.38,0%,3048
5.32,0%,4900
5.33,0%,2884
5.34,0%,4924
5.32,0%,2900
5.37,0%,4972
5.36,0%,2828
5.33,0%,7020
5.30,0%,2876
5.32,0%,4776
5.35,0%,2752
5.35,0%,5008
5.33,0%,6788
5.35,0%,2880
5.34,0%,4884
5.36,0%,2876
5.37,0%,4680
5.33,0%,2972
5.33,0%,4812
5.32,0%,2876
5.31,0%,4896
5.34,0%,2820
5.38,0%,5088
5.32,0%,2880
5.33,0%,6880
5.35,0%,2880
5.34,0%,4972
5.34,0%,5096
5.34,0%,2896
5.33,0%,4944
5.33,0%,2956
5.36,0%,4916
5.32,0%,2904
5.35,0%,4968
5.35,0%,3028
5.32,0%,4736
5.37,0%,2908
5.33,0%,6884
5.36,0%,2896
