runtime,cpu_usage,memory
10.55,761%,258548
11.40,762%,258548
12.71,763%,258428
11.69,746%,258544
12.09,765%,258548
11.21,759%,258252
11.14,757%,258036
11.17,758%,258420
11.21,758%,258544
11.12,762%,258420
11.19,756%,258548
11.13,760%,258292
11.16,759%,258548
11.23,758%,258300
11.17,756%,258420
11.16,761%,258292
11.20,756%,258160
11.12,759%,258548
11.14,761%,258036
11.20,760%,258416
11.24,759%,258172
11.18,760%,258164
11.16,758%,258164
11.20,760%,258164
11.15,761%,258428
11.13,762%,258288
11.16,761%,258548
11.14,762%,258428
11.13,761%,258544
11.18,760%,258420
11.21,754%,258544
11.13,763%,258292
11.19,758%,258164
11.10,762%,258416
11.18,758%,258460
11.13,760%,258200
11.12,759%,258292
11.23,761%,258548
11.20,757%,258164
11.17,759%,258548
11.18,759%,258548
11.15,761%,258292
11.26,756%,258544
11.15,759%,258292
11.16,759%,258544
11.20,758%,258152
11.15,761%,258420
11.24,756%,258420
11.15,762%,258420
11.17,759%,258292
11.24,756%,258164
11.15,759%,258548
11.20,759%,258580
11.21,760%,258512
11.14,759%,258428
11.29,756%,258384
11.17,761%,258544
11.20,759%,258548
11.22,760%,258428
11.26,757%,258420
11.25,754%,258548
11.19,760%,258420
11.25,758%,258292
11.24,757%,258292
11.20,758%,258032
11.16,757%,258292
11.21,760%,258292
11.19,762%,258548
11.17,760%,258292
11.25,759%,258292
11.23,755%,258036
11.20,760%,258292
11.12,765%,258288
11.27,759%,258416
11.15,760%,258292
11.22,758%,258548
11.14,762%,258288
11.22,758%,258164
11.27,761%,258548
11.18,761%,258292
11.19,760%,258288
11.20,757%,258548
11.24,758%,258420
11.15,756%,258268
11.18,759%,258036
11.20,760%,258428
11.17,759%,258292
11.20,758%,258300
11.17,758%,258292
11.21,759%,258164
11.24,759%,258164
11.23,757%,258420
11.17,760%,258420
11.19,756%,258292
11.20,759%,258172
11.16,758%,258172
11.22,758%,258292
11.19,758%,258292
11.23,754%,258420
11.21,760%,258292
