runtime,cpu_usage,memory
20.60,99%,2928
20.54,99%,3104
20.52,99%,2896
20.55,99%,3064
20.52,99%,2892
20.54,99%,2916
20.50,99%,3036
20.51,99%,3108
20.60,99%,2876
20.51,99%,3160
20.50,99%,3096
20.57,99%,3108
20.49,99%,3196
20.54,99%,3100
20.79,99%,3032
20.75,99%,3108
21.20,99%,3036
20.59,99%,3056
20.52,99%,3240
20.55,99%,2976
20.77,99%,3052
20.55,99%,2976
20.55,99%,2892
20.59,99%,3068
20.54,99%,3100
20.77,99%,2908
20.53,99%,2980
20.55,99%,3060
20.59,99%,2916
20.68,99%,2976
20.67,99%,2968
20.56,99%,3008
20.50,99%,3164
20.55,99%,2944
20.63,99%,2936
20.51,99%,2896
20.58,99%,3004
20.49,99%,2960
20.56,99%,2980
20.52,99%,3044
20.59,99%,3136
20.53,99%,2896
20.55,99%,2784
20.55,99%,3164
20.76,99%,2896
20.53,99%,3068
20.56,99%,2948
20.53,99%,3060
20.52,99%,3044
20.54,99%,3004
20.52,99%,2980
20.54,99%,3160
20.66,99%,2976
20.53,99%,3036
20.68,99%,2892
20.55,99%,3040
20.60,99%,3048
20.60,99%,2892
20.55,99%,2976
20.51,99%,3160
20.72,99%,2972
20.53,99%,3008
20.72,99%,3164
20.78,99%,2988
20.56,99%,3100
20.52,99%,3036
20.54,99%,2764
20.53,99%,2972
20.82,99%,2932
20.60,99%,3100
20.84,99%,3072
20.52,99%,3032
20.57,99%,3164
20.51,99%,2892
20.53,99%,3024
20.56,99%,3108
20.49,99%,2896
20.53,99%,3100
20.50,99%,3112
20.49,99%,3036
20.48,99%,2976
20.53,99%,3056
20.48,99%,3100
20.68,99%,3036
20.94,99%,2816
20.49,99%,3036
20.52,99%,3036
20.56,99%,3104
20.55,99%,2892
20.52,99%,2972
20.62,99%,3000
20.58,99%,3060
20.55,99%,2980
20.49,99%,3104
20.73,99%,2968
20.57,99%,2848
20.49,99%,2904
20.67,99%,2980
20.55,99%,3168
20.50,99%,3072
