runtime,cpu_usage,memory
0.73,304%,170144
0.72,303%,170268
0.73,310%,170272
0.73,304%,170272
0.74,304%,170272
0.73,307%,170272
0.73,302%,170012
0.73,306%,170144
0.74,305%,170016
0.73,303%,170272
0.74,305%,170144
0.74,302%,170272
0.73,306%,170248
0.72,309%,170272
0.74,304%,170272
0.74,303%,170144
0.73,308%,170272
0.74,303%,170272
0.77,302%,170272
0.78,295%,170144
1.79,304%,170268
1.77,303%,170268
0.74,303%,170400
0.75,304%,170140
0.75,303%,170144
0.73,304%,170140
0.78,299%,170012
0.77,302%,170104
1.77,305%,170448
1.78,305%,170224
0.73,306%,170268
0.74,307%,170016
0.75,302%,170192
0.74,305%,170268
0.75,306%,170012
0.76,306%,170272
1.78,304%,170268
1.78,303%,170140
0.80,303%,170260
0.75,299%,170268
0.75,304%,170272
0.74,305%,170016
0.75,308%,170272
0.77,299%,170272
1.71,306%,170268
1.75,306%,170144
0.90,312%,170272
0.72,308%,170272
0.74,303%,170268
0.75,302%,170268
0.72,308%,170400
1.75,306%,170268
1.78,303%,170144
0.81,301%,170400
0.73,307%,170272
0.75,301%,170276
0.75,306%,170272
0.75,303%,170272
0.76,300%,170268
0.74,307%,170268
0.74,304%,170272
0.78,301%,170300
0.75,307%,170192
0.76,306%,170264
1.77,305%,170188
1.79,304%,170016
0.73,305%,170272
0.74,305%,170016
0.75,302%,170268
0.75,307%,170012
0.74,307%,170304
0.73,305%,170016
1.74,303%,170272
1.76,304%,170272
0.84,296%,170272
0.74,306%,170016
0.75,312%,170268
0.76,305%,170272
0.75,307%,170272
1.78,301%,170140
1.79,302%,170264
0.75,303%,170272
0.75,304%,170272
0.75,306%,170268
0.75,304%,170016
0.76,300%,170140
0.75,303%,170272
1.76,304%,170376
1.78,303%,170208
0.82,301%,170400
0.75,299%,170268
0.78,302%,170272
0.73,312%,170300
0.77,300%,170272
0.79,305%,170268
1.79,305%,170144
1.78,304%,170308
0.79,303%,170144
0.77,301%,170304
0.75,313%,170268
