runtime,cpu_usage,memory
31.85,100%,250232
31.83,100%,253804
31.84,100%,254016
31.84,100%,254148
31.83,100%,254064
31.84,100%,253796
31.83,100%,254228
31.83,100%,253912
31.84,100%,254188
31.84,100%,253972
31.84,100%,254584
32.32,100%,254032
31.84,100%,254040
31.84,100%,253992
31.83,100%,254064
31.84,100%,253872
31.84,100%,254788
32.33,100%,254204
31.84,100%,254076
31.84,100%,254120
31.84,100%,254124
31.84,100%,254204
31.84,100%,253984
31.84,100%,254068
31.84,100%,254640
31.84,100%,253996
31.83,100%,254056
31.84,100%,253888
31.84,100%,254036
31.84,100%,254048
31.83,100%,254512
31.84,100%,253796
31.91,100%,254140
31.84,100%,254336
31.84,100%,253940
31.84,100%,253956
31.84,100%,253824
31.84,100%,254520
31.83,100%,254032
31.83,100%,254676
31.84,100%,253964
31.83,100%,254000
31.83,100%,254120
31.84,100%,254040
31.84,100%,254168
31.84,100%,253960
31.84,100%,254720
31.84,100%,254676
31.83,100%,254284
31.84,100%,254004
31.84,100%,253944
31.84,100%,254100
31.84,100%,254112
32.32,100%,254016
31.84,100%,253944
31.84,100%,253988
31.84,100%,254096
31.84,100%,254004
31.84,100%,254156
31.84,100%,253896
31.84,100%,253928
31.84,100%,254324
31.84,100%,254016
31.84,100%,253956
31.83,100%,254128
31.84,100%,254060
31.84,100%,254116
31.83,100%,253956
31.84,100%,254020
31.83,100%,249780
31.83,100%,253956
31.84,100%,253980
31.83,100%,253948
31.84,100%,253996
31.91,100%,254056
31.84,100%,253908
31.84,100%,254596
31.84,100%,254088
31.85,100%,254084
31.84,100%,253960
31.84,100%,253936
31.83,100%,253908
31.83,100%,254032
31.84,100%,254180
31.84,100%,253912
31.84,100%,254884
31.84,100%,254040
31.84,100%,254192
31.84,100%,254184
31.84,100%,254012
31.84,100%,254204
31.84,100%,254804
32.32,100%,254140
31.84,100%,253940
31.84,100%,254136
31.83,100%,253932
31.85,100%,254248
31.84,100%,253916
31.84,100%,254196
31.83,100%,254200
