runtime,cpu_usage,memory
1.38,104%,200140
1.40,104%,199684
1.40,104%,200012
1.40,105%,200144
1.39,105%,200016
1.40,105%,200016
1.39,105%,200140
1.39,105%,200016
1.39,105%,200392
1.40,104%,200176
1.40,105%,200144
1.41,105%,200144
1.39,105%,199984
1.40,105%,199948
1.40,105%,200144
1.40,105%,200144
1.39,105%,200400
1.42,104%,200144
1.40,105%,199888
1.43,104%,200144
1.41,105%,200404
1.43,104%,200144
3.36,102%,200004
1.70,112%,199888
1.41,105%,200144
1.39,104%,200268
1.43,104%,200400
1.55,107%,200140
1.55,107%,200144
1.43,104%,200140
1.68,103%,200144
1.55,107%,200140
1.39,104%,199924
1.44,105%,200140
2.21,104%,199884
2.98,103%,200140
1.42,105%,200144
1.42,105%,200144
1.42,105%,200144
3.18,100%,200272
1.83,121%,200140
1.40,105%,200144
1.41,105%,200016
1.41,104%,200268
1.56,106%,200068
1.41,105%,200012
1.53,107%,200012
1.40,105%,200400
1.53,107%,200136
1.40,105%,199956
1.41,104%,200016
1.42,104%,200272
1.55,104%,199864
1.54,107%,200016
1.51,101%,200016
1.52,101%,200012
1.56,107%,200120
1.49,102%,199872
1.52,101%,200140
1.53,101%,200268
1.51,100%,200136
1.51,101%,199896
1.51,101%,200012
1.53,101%,200400
1.51,100%,200120
1.53,106%,200400
1.52,100%,200008
1.51,102%,199904
1.53,101%,200140
1.52,101%,200012
1.53,106%,199784
1.52,100%,200016
1.52,101%,200012
1.52,100%,200144
1.53,100%,200016
1.51,100%,200060
1.52,101%,199960
1.51,101%,200020
1.51,101%,200400
1.52,100%,200016
1.50,101%,200012
1.51,101%,200272
1.52,100%,200148
1.52,101%,200016
1.53,101%,200144
1.54,107%,200016
1.52,101%,200400
1.51,103%,200140
1.52,101%,200032
1.52,101%,200008
1.54,107%,200144
1.51,101%,200012
1.52,103%,200016
1.53,101%,200272
1.52,101%,200144
1.52,106%,200144
1.52,101%,200016
1.51,101%,200016
1.52,101%,200016
1.52,101%,200140
