runtime,cpu_usage,memory
6.44,141%,2130288
8.85,131%,2073604
6.38,139%,2128308
6.63,139%,2072976
8.42,143%,2145344
8.68,130%,2127756
8.49,130%,2129324
9.17,129%,2145492
8.86,129%,2128284
6.43,139%,2127896
6.68,141%,2072780
6.58,141%,2073012
6.78,140%,2128712
6.50,141%,2130156
6.52,142%,2073212
6.59,142%,2072640
8.75,145%,2073096
8.76,150%,2145616
6.69,143%,2072972
6.73,141%,2128112
6.65,138%,2145916
8.46,144%,2145584
6.57,141%,2073296
9.28,141%,2146484
9.98,132%,2129664
9.31,128%,2072576
8.76,129%,2072236
8.85,129%,2128268
8.84,129%,2073028
8.85,129%,2144316
8.48,129%,2128900
8.94,129%,2072884
8.80,133%,2072892
8.72,148%,2128408
8.68,150%,2145508
8.68,150%,2073292
8.85,129%,2128584
6.67,139%,2072504
8.40,144%,2127564
8.83,151%,2073100
6.73,141%,2145316
8.92,149%,2145792
9.46,141%,2080332
9.93,130%,2073268
9.19,128%,2073564
6.38,141%,2129916
8.63,144%,2073280
6.72,143%,2145200
6.73,141%,2073004
6.74,139%,2128968
9.85,137%,2129764
9.83,127%,2073316
8.80,128%,2072636
8.89,129%,2129468
8.81,129%,2127996
8.80,129%,2129608
8.83,129%,2073360
8.76,129%,2129016
8.86,133%,2129936
8.75,148%,2072416
8.79,148%,2080616
8.65,148%,2072704
6.63,140%,2129404
8.90,149%,2145832
9.25,142%,2129200
8.14,140%,2073316
6.76,143%,2129896
6.62,141%,2127004
6.68,141%,2128796
6.76,142%,2072856
8.82,145%,2072632
8.77,151%,2072568
6.70,142%,2128200
9.01,141%,2127792
8.85,129%,2072684
8.83,135%,2127984
8.73,149%,2129464
8.73,146%,2073448
8.77,142%,2073172
8.78,149%,2072908
6.70,141%,2072380
7.35,137%,2145940
9.93,132%,2073172
9.27,128%,2072520
8.80,132%,2072628
8.74,147%,2072440
8.75,150%,2072636
8.72,150%,2072324
6.65,141%,2128024
6.69,141%,2072496
8.32,131%,2072756
7.01,137%,2073128
6.68,141%,2145156
9.46,140%,2073580
9.95,130%,2072840
9.14,128%,2072996
8.82,132%,2072944
8.80,131%,2129776
8.73,146%,2129284
9.02,129%,2145172
