runtime,cpu_usage,memory
4.76,225%,259524
4.91,229%,259440
4.84,229%,259404
4.89,227%,259412
4.81,227%,260276
4.89,231%,259432
4.87,230%,259368
4.93,229%,259504
4.82,229%,260268
4.86,228%,259436
4.76,231%,259404
4.84,229%,259432
4.83,231%,260216
4.83,231%,259468
4.85,229%,260176
4.93,228%,260128
4.80,230%,259400
4.83,229%,259404
4.88,230%,259468
4.84,228%,260212
4.90,229%,259336
4.82,230%,259396
4.86,230%,259428
4.85,228%,259400
4.77,231%,260216
4.87,230%,259532
4.77,229%,259388
4.79,231%,259432
4.89,229%,260376
4.85,229%,260192
4.72,228%,260248
4.83,229%,259428
4.91,229%,259392
4.87,227%,259412
4.87,229%,260336
4.74,231%,260304
4.87,230%,259416
4.94,229%,260244
4.90,227%,259368
4.93,230%,260236
4.78,227%,260296
4.82,229%,260276
4.84,229%,260232
4.89,228%,260244
4.89,229%,259356
4.85,230%,259428
4.78,229%,260180
4.81,232%,259400
4.79,230%,259400
4.81,230%,260176
4.79,229%,259424
4.81,229%,259408
4.79,229%,260216
4.86,229%,260216
4.89,229%,260236
4.77,230%,260216
4.80,230%,259420
4.84,227%,260240
4.79,231%,259352
4.91,229%,260236
4.84,230%,259424
4.84,229%,259372
4.77,229%,260260
4.96,228%,260272
4.81,228%,259336
4.92,230%,259408
4.89,228%,259400
4.82,229%,260244
4.82,230%,260148
4.80,230%,260272
4.81,230%,260176
4.88,229%,259284
4.85,230%,260320
4.85,230%,259428
4.84,230%,260208
4.90,228%,260344
4.88,229%,259428
4.91,229%,259428
4.77,230%,260248
4.89,227%,259428
4.94,229%,259416
4.83,230%,259488
4.82,231%,259412
4.85,229%,259432
4.92,227%,259552
4.83,226%,259404
4.86,227%,260136
4.95,229%,259396
4.92,227%,259488
4.76,228%,259468
4.76,229%,259408
4.80,230%,260216
4.95,227%,259440
4.81,228%,260208
4.76,231%,260260
4.95,229%,260176
4.91,229%,260216
4.83,229%,260212
4.77,232%,259540
4.87,229%,259400
