runtime,cpu_usage,memory
15.80,248%,5115908
16.09,244%,5013084
15.99,235%,4412984
15.68,241%,4941564
16.17,234%,4414396
16.21,227%,4944860
15.83,239%,5106660
16.05,242%,5024672
16.15,237%,3946516
15.07,252%,4404692
15.90,234%,4416084
15.58,248%,5314832
16.00,233%,4562836
15.82,248%,5146612
15.91,239%,5047852
16.02,235%,4792512
16.29,234%,5036352
16.26,222%,4374740
16.07,233%,4525896
16.25,234%,4539916
15.79,239%,4674040
15.98,238%,4431832
16.25,234%,4458076
14.97,242%,4379936
16.07,225%,4960224
15.70,236%,5187892
15.39,245%,4531984
15.61,246%,5007316
15.53,250%,4884000
15.44,241%,5155200
15.45,243%,4725216
15.58,239%,4391848
15.68,240%,5219204
15.59,241%,4387444
15.75,243%,5128328
16.25,232%,4669880
16.04,234%,5380544
15.98,237%,4820372
16.05,236%,4414456
15.99,228%,5047920
15.46,247%,5041444
15.71,226%,4384352
15.08,253%,4381448
16.18,234%,4970264
15.61,240%,4627008
15.54,250%,4419796
15.26,240%,4793968
15.70,244%,4608540
15.84,236%,4677772
15.92,226%,4393656
15.63,239%,4670420
15.95,235%,4258164
15.68,239%,5046436
15.53,236%,4533484
16.18,226%,4455176
15.90,235%,4418096
15.91,235%,4895408
16.17,223%,4958352
15.98,225%,4970828
15.89,231%,4659844
15.83,234%,4412712
15.79,240%,4962448
15.72,232%,4416956
16.20,223%,4793248
15.49,237%,4999148
15.97,234%,4991956
15.59,239%,5048696
15.24,244%,4419888
16.22,234%,4529952
15.43,247%,4974704
15.32,252%,4396520
15.76,234%,4309348
15.68,245%,4645248
15.55,252%,4829264
15.74,238%,5050684
15.94,249%,5078936
15.96,234%,5074632
15.90,234%,4419912
15.63,238%,4927540
15.39,246%,4498492
16.08,229%,4906048
15.63,232%,4405088
16.13,227%,3945920
15.90,236%,4410452
16.00,235%,5184620
15.70,236%,4967168
15.86,229%,4767420
15.98,235%,4486604
16.24,232%,5263784
16.25,233%,5028256
15.50,248%,5042476
15.67,254%,5303892
15.35,241%,5287748
15.50,245%,4536716
15.95,245%,5007232
15.41,248%,4377940
15.82,238%,4388784
15.72,246%,5032660
16.13,233%,5049048
16.07,234%,4691132
