runtime,cpu_usage,memory
0.47,712%,42364
0.47,710%,42240
0.48,703%,42380
0.47,714%,42736
0.48,713%,42352
0.48,711%,42356
0.47,718%,42084
0.48,705%,42376
0.48,705%,42288
0.48,703%,42304
0.47,714%,42564
0.48,709%,42256
0.48,712%,42368
0.48,709%,42496
0.48,713%,42240
0.48,709%,42440
0.48,707%,42240
0.48,716%,42072
0.49,715%,42240
0.49,713%,42472
0.47,714%,42496
0.48,715%,42308
0.48,713%,42368
0.49,705%,42224
0.48,709%,42240
1.06,741%,42368
1.12,725%,42728
1.12,724%,42240
0.61,682%,42368
0.47,714%,42476
0.48,697%,42328
0.48,712%,42340
0.49,715%,42496
0.49,715%,42752
0.48,715%,42436
0.48,712%,42432
0.50,714%,42112
1.10,734%,42112
1.13,722%,42496
1.13,718%,42496
0.56,679%,42212
0.47,715%,42624
0.48,714%,42184
0.48,716%,42724
0.48,713%,42544
0.51,710%,42368
0.49,712%,42880
1.01,738%,42608
1.13,723%,42316
1.12,722%,42472
0.66,688%,42240
0.49,714%,42488
0.48,713%,42712
0.49,710%,42336
0.50,716%,42368
0.50,715%,42196
0.49,709%,42368
0.94,741%,42496
1.12,723%,42332
1.13,722%,42720
0.73,696%,42112
0.47,714%,42864
0.48,708%,42356
0.48,712%,42224
0.48,709%,42496
0.48,716%,42488
0.49,714%,42364
0.55,720%,42456
0.67,723%,42376
1.12,722%,42752
1.13,720%,41980
1.13,721%,42340
0.48,709%,42612
0.47,712%,42240
0.48,706%,42448
0.49,714%,42324
0.48,715%,42624
0.54,719%,42600
0.70,724%,42212
1.13,723%,42236
1.13,722%,42624
1.04,718%,41980
0.47,712%,41600
0.47,713%,42236
0.48,712%,42624
0.48,712%,42368
0.48,716%,42364
0.56,725%,42312
0.77,725%,42564
1.12,724%,42592
1.13,721%,42492
0.96,712%,42476
0.47,716%,42496
0.49,718%,42496
0.48,713%,42240
0.49,709%,42868
0.49,716%,42496
0.56,724%,42472
0.87,731%,42432
1.12,720%,42112
