runtime,cpu_usage,memory
2.86,340%,202928
2.83,343%,202956
2.83,346%,202992
2.80,345%,202824
2.83,348%,202800
2.88,332%,202696
2.83,342%,203020
2.87,337%,202696
2.81,350%,202848
2.86,332%,203036
2.86,344%,202864
2.82,344%,202608
2.75,351%,202832
2.74,346%,202948
2.79,346%,202992
2.85,336%,202908
2.81,346%,202800
2.88,340%,202840
2.90,333%,202804
2.81,344%,202676
2.92,331%,202932
2.85,346%,202932
2.80,350%,202868
2.87,343%,202804
2.84,344%,202944
2.87,339%,202800
2.85,338%,202884
2.84,340%,202860
2.81,346%,203028
2.81,350%,202696
2.88,341%,202948
2.86,334%,203072
2.84,345%,202852
2.85,338%,202824
2.95,326%,202824
2.87,341%,202868
2.83,342%,202960
2.87,335%,202816
2.85,333%,202824
2.83,348%,202696
2.85,347%,202932
2.77,352%,202916
2.81,346%,202800
2.87,342%,202928
2.83,349%,202676
2.87,328%,202868
2.87,335%,202884
2.81,344%,202736
2.85,340%,202928
2.86,337%,202800
2.86,344%,202932
2.79,333%,202912
2.75,350%,202868
2.84,340%,202864
2.80,350%,202860
2.88,331%,202820
2.80,344%,202864
2.81,347%,202868
2.83,344%,203028
2.81,345%,202824
2.88,330%,202804
2.81,346%,202928
2.87,337%,202756
2.89,337%,202884
2.79,346%,202804
2.84,345%,202988
2.92,327%,202996
2.86,344%,202928
2.83,337%,202696
2.94,323%,202848
2.85,339%,202932
2.78,346%,202732
2.80,347%,202864
2.79,329%,202916
2.82,342%,203000
2.81,347%,202824
2.79,349%,202896
2.82,346%,202932
2.84,345%,202932
2.89,331%,202932
2.81,350%,202740
2.80,348%,202964
2.86,333%,202928
2.89,329%,202696
2.85,340%,202932
2.84,341%,202928
2.79,346%,202852
2.80,348%,202996
2.88,342%,202996
2.87,329%,202824
2.92,332%,203028
2.87,331%,202916
2.84,343%,202864
2.80,344%,202840
2.81,344%,202868
2.94,330%,202848
2.86,347%,202860
2.85,341%,202696
2.77,354%,202884
2.81,344%,202860
