runtime,cpu_usage,memory
0.61,107%,5760
0.61,106%,5632
0.60,107%,5888
0.61,107%,5760
0.61,107%,5632
0.61,106%,5760
0.61,106%,5632
0.60,107%,5504
0.61,106%,5504
0.61,106%,5632
0.61,106%,5504
0.61,106%,6016
0.61,106%,5888
0.61,106%,5632
0.61,107%,5504
0.61,106%,5888
0.61,107%,5632
0.61,106%,5760
0.61,106%,6016
0.61,106%,5760
0.61,106%,6016
0.60,106%,5632
0.61,106%,5760
0.61,106%,5760
0.61,106%,5632
0.61,106%,5376
0.61,106%,5888
0.61,106%,5760
0.61,107%,5888
0.61,107%,5632
0.61,106%,5888
0.61,106%,5632
0.61,106%,5632
0.61,106%,5632
0.61,106%,5760
0.61,107%,5760
0.61,107%,5632
0.61,107%,5632
0.61,106%,5632
0.61,106%,5632
0.61,106%,5760
0.61,106%,5760
0.61,106%,5504
0.61,107%,5504
0.61,106%,5888
0.61,106%,5888
0.61,106%,5888
0.61,107%,5632
0.61,106%,5760
0.61,106%,5632
0.61,106%,5760
0.61,106%,5632
0.61,107%,5760
0.61,106%,5760
0.61,106%,5760
0.60,106%,5632
0.60,106%,5632
0.61,106%,5504
0.61,107%,5504
0.60,106%,5888
0.60,107%,5632
0.60,106%,5632
0.61,106%,5888
0.61,106%,5760
0.61,107%,5760
0.61,106%,5632
0.61,106%,5504
0.61,106%,5888
0.61,106%,5888
0.61,106%,5632
0.61,106%,5632
0.60,106%,5888
0.61,107%,5632
0.61,107%,5760
0.61,106%,5760
0.61,106%,5888
0.61,106%,5760
0.61,106%,5888
0.61,107%,5760
0.61,106%,5760
0.61,106%,5632
0.61,107%,5504
0.61,107%,5632
0.60,106%,5504
0.61,106%,5760
0.61,106%,5632
0.60,106%,5760
0.61,106%,5888
0.61,106%,5888
0.61,107%,5760
0.61,106%,5888
0.61,106%,6016
0.61,106%,5504
0.61,107%,5760
0.61,106%,5504
0.61,107%,5760
0.61,107%,5504
0.61,107%,5888
0.61,107%,5504
0.61,106%,5632
