runtime,cpu_usage,memory
2.41,556%,1342624
2.24,566%,1459668
2.13,563%,1358152
2.18,581%,1412084
2.16,570%,1387128
2.14,587%,1494560
3.12,544%,1488424
2.64,561%,1456572
2.14,575%,1455776
2.82,532%,1470348
3.21,561%,1441868
2.18,589%,1536820
2.53,540%,1444008
3.10,573%,1494280
2.07,580%,1392852
2.62,532%,1392864
3.05,578%,1445072
2.10,580%,1450320
2.64,537%,1359736
2.98,590%,1488296
2.09,576%,1390788
2.58,529%,1378288
2.95,589%,1443940
2.17,574%,1448356
2.71,532%,1509300
2.91,588%,1457740
2.14,570%,1456584
2.70,536%,1402388
2.87,597%,1431388
2.09,578%,1358288
2.73,529%,1410488
2.88,591%,1437444
2.14,574%,1423820
2.80,531%,1482536
2.90,595%,1475332
2.15,580%,1455872
2.34,570%,1404952
2.33,575%,1434548
2.31,569%,1486788
2.39,573%,1486508
2.34,579%,1462220
2.31,571%,1395952
2.36,572%,1493692
2.31,575%,1412124
2.34,570%,1387400
2.35,572%,1396812
2.36,570%,1489904
2.31,584%,1486180
2.34,582%,1480788
2.35,575%,1503468
2.30,574%,1494944
2.31,568%,1462808
2.35,576%,1480804
2.38,574%,1476316
2.28,571%,1375520
2.27,577%,1426304
2.35,567%,1507796
2.34,568%,1457260
2.30,579%,1461840
2.30,581%,1459148
2.34,583%,1491256
2.30,583%,1398064
2.28,578%,1422644
2.34,578%,1508896
2.36,572%,1485508
2.31,579%,1445028
2.30,577%,1420848
2.34,579%,1474656
2.32,580%,1457428
2.32,571%,1382716
2.38,577%,1484404
2.32,577%,1453648
2.34,576%,1464712
2.31,573%,1447092
2.33,581%,1497604
2.31,576%,1377892
2.32,568%,1478968
2.32,572%,1445256
2.34,567%,1459296
2.31,565%,1439268
2.33,576%,1382880
2.35,580%,1479852
2.31,567%,1397868
2.26,578%,1429420
2.34,580%,1471064
2.34,577%,1477084
2.32,583%,1389876
2.34,572%,1420196
2.30,580%,1417020
2.34,579%,1456172
2.27,574%,1356796
2.30,578%,1406396
2.35,582%,1466720
2.34,578%,1452408
2.43,569%,1506964
2.32,574%,1500864
2.30,565%,1436112
2.34,569%,1509488
2.34,574%,1519320
2.28,575%,1435228
