runtime,cpu_usage,memory
3.19,107%,280848
3.13,107%,280800
3.13,107%,280740
3.13,107%,285036
3.13,107%,280772
3.14,107%,280788
3.13,107%,284744
3.13,107%,280876
3.13,107%,280696
3.16,107%,285228
3.16,107%,280736
3.13,107%,280684
3.13,107%,285072
3.13,107%,280760
3.13,107%,280620
3.16,107%,284892
3.14,107%,280688
3.22,107%,280468
3.13,107%,284984
3.13,107%,280576
3.13,107%,280760
3.13,107%,280624
3.17,107%,285044
3.18,107%,280776
3.13,107%,280788
3.13,107%,285196
3.14,107%,280688
3.14,107%,280528
3.15,107%,285032
3.13,107%,280768
3.13,107%,280724
3.13,107%,284776
3.13,107%,280748
3.13,107%,280720
3.13,107%,285004
3.13,107%,280540
3.13,107%,280872
3.16,107%,285044
3.13,107%,280652
3.16,107%,280648
3.13,107%,280804
3.14,107%,284980
3.13,107%,280552
3.13,107%,280728
3.13,107%,285124
3.20,107%,280636
3.13,107%,280700
3.13,107%,284948
3.13,107%,280608
3.14,107%,280616
3.13,107%,284764
3.16,107%,280708
3.16,107%,280720
3.13,107%,285040
3.13,107%,280568
3.14,107%,280888
3.13,107%,285008
3.13,107%,280824
3.16,107%,280632
3.13,107%,280768
3.13,107%,284876
3.14,107%,280648
3.13,107%,280824
3.13,107%,284888
3.13,107%,280724
3.13,107%,280664
3.13,107%,284860
3.13,107%,280700
3.13,107%,280764
3.13,107%,284980
3.13,107%,280728
3.13,107%,280636
3.16,107%,285052
3.13,107%,280788
3.18,107%,280580
3.13,107%,284912
3.13,107%,280756
3.13,107%,280688
3.15,107%,280664
3.13,107%,284996
3.15,107%,280652
3.13,107%,280700
3.13,107%,285052
3.13,107%,280716
3.14,107%,280544
3.13,107%,284988
3.15,107%,280712
3.13,107%,280760
3.14,107%,284988
3.13,107%,280588
3.13,107%,280556
3.13,107%,284816
3.13,107%,280624
3.15,107%,280580
3.22,107%,285052
3.13,107%,280672
3.13,107%,280868
3.16,107%,280736
3.16,107%,284912
3.15,107%,280800
