runtime,cpu_usage,memory
2.67,101%,44748
2.70,101%,44596
2.69,101%,44700
2.70,101%,44568
2.69,101%,44692
2.71,101%,44624
2.69,101%,44576
2.71,101%,44472
2.71,101%,44552
2.67,101%,44676
2.69,101%,44668
2.70,101%,44488
2.71,101%,44716
2.71,101%,44676
2.68,101%,44760
2.69,101%,44604
2.69,101%,44656
2.70,101%,44584
2.69,101%,44616
2.71,101%,44616
2.71,101%,44676
2.71,101%,44604
2.71,101%,44532
2.71,101%,44440
2.63,101%,44552
2.68,101%,44648
2.69,101%,44724
2.71,101%,44648
2.69,101%,44684
2.67,101%,44608
2.71,101%,44748
2.68,102%,44752
2.70,101%,44596
2.71,101%,44540
2.67,101%,44576
2.71,101%,44440
2.70,101%,44684
2.69,101%,44480
2.69,101%,44736
2.63,101%,44600
2.70,101%,44576
2.71,101%,44580
2.70,101%,44560
2.71,101%,44804
2.68,101%,44532
2.71,101%,44668
2.71,101%,44604
2.71,101%,44484
2.68,101%,44736
2.68,101%,44704
2.71,101%,44696
2.71,101%,44500
2.68,101%,44500
2.71,101%,44588
2.70,101%,44692
2.69,101%,44752
2.71,101%,44620
2.68,101%,44580
2.69,101%,44596
2.71,101%,44540
2.70,101%,44620
2.70,101%,44620
2.69,101%,44652
2.70,101%,44648
2.71,101%,44512
2.71,101%,44744
2.71,101%,44748
2.69,101%,44572
2.70,101%,44612
2.71,101%,44668
2.68,101%,44528
2.69,101%,44512
2.67,101%,44524
2.71,101%,44548
2.68,101%,44592
2.69,101%,44696
2.69,101%,44584
2.65,101%,44700
2.69,101%,44748
2.71,101%,44432
2.70,101%,44680
2.66,101%,44596
2.68,101%,44644
2.65,101%,44496
2.71,101%,44588
2.71,101%,44612
2.69,101%,44404
2.70,101%,44588
2.71,101%,44640
2.71,101%,44612
2.71,101%,44324
2.69,101%,44564
2.68,101%,44512
2.71,101%,44504
2.71,101%,44724
2.69,101%,44600
2.70,101%,44692
2.71,101%,44620
2.70,101%,44604
2.71,101%,44552
