timestamp,total,psys,package,core,uncore,dram,cpu_temp
2023-10-04T01:10:03,21197944,20688241,19402233,18188003,11474,509703,67000
2023-10-04T01:10:04,21305915,20798592,19314342,18118850,9948,507323,66000
2023-10-04T01:10:06,19363843,18843153,17356217,16121236,12451,520690,64000
2023-10-04T01:10:07,19512890,18995679,17362992,16141804,8057,517211,65000
2023-10-04T01:10:08,21358954,20848946,19300365,18105850,9216,510008,64000
2023-10-04T01:10:10,21264594,20755562,19356823,18132400,9338,509032,73000
2023-10-04T01:10:11,21151191,20641732,19504345,18282729,8789,509459,71000
2023-10-04T01:10:12,19616649,19096325,17525590,16299946,9339,520324,65000
2023-10-04T01:10:14,19567822,19048658,17403947,16176900,9155,519164,66000
2023-10-04T01:10:15,19702098,19180798,17367083,16149250,8056,521300,63000
2023-10-04T01:10:16,21513799,21002876,19589855,18378676,9949,510923,74000
2023-10-04T01:10:18,21384100,20873542,19367687,18156936,10071,510558,70000
2023-10-04T01:10:19,19463756,18943433,17330827,16097738,8240,520323,65000
2023-10-04T01:10:20,21390081,20881904,19272717,18086990,10009,508177,64000
2023-10-04T01:10:22,21175666,20664559,19291699,18081435,9521,511107,66000
2023-10-04T01:10:23,21299017,20789863,19477611,18246292,12634,509154,66000
2023-10-04T01:10:24,19499768,18979688,17383195,16154194,12146,520080,66000
