runtime,cpu_usage,memory
1.52,99%,1101736
1.52,99%,1106220
1.51,99%,1103704
1.52,99%,1104724
1.51,99%,1104884
1.52,99%,1105880
1.51,100%,1101400
1.51,99%,1101468
1.50,99%,1096852
1.50,99%,1097048
1.50,100%,1097996
1.48,99%,1078308
1.52,99%,1106452
1.51,99%,1102320
1.52,99%,1105876
1.51,99%,1105960
1.52,100%,1106132
1.51,99%,1101228
1.50,99%,1097740
1.48,99%,1078312
1.52,99%,1106200
1.51,99%,1101536
1.52,99%,1101448
1.52,99%,1103700
1.51,99%,1104808
1.52,99%,1101304
1.51,99%,1101436
1.52,99%,1110700
1.51,99%,1105236
1.51,99%,1100036
1.52,99%,1103704
1.50,99%,1098860
1.51,99%,1104856
1.52,99%,1106220
1.51,99%,1103276
1.51,99%,1106056
1.52,99%,1101096
1.51,99%,1105552
1.51,99%,1102508
1.50,99%,1097992
1.50,99%,1096988
1.51,99%,1103244
1.53,99%,1112836
1.52,99%,1106200
1.51,99%,1098668
1.51,99%,1104792
1.52,99%,1101056
1.51,99%,1101720
1.52,99%,1112728
1.52,99%,1112876
1.52,99%,1096844
1.52,100%,1106012
1.50,100%,1096944
1.52,100%,1106428
1.51,99%,1101080
1.50,99%,1098660
1.52,99%,1104668
1.51,99%,1101400
1.52,100%,1100840
1.51,99%,1101304
1.52,99%,1101228
1.51,99%,1100964
1.52,100%,1108488
1.52,100%,1105880
1.52,99%,1112580
1.50,99%,1097048
1.52,99%,1105636
1.52,99%,1108588
1.51,99%,1106716
1.52,99%,1112956
1.52,99%,1104656
1.51,99%,1100912
1.51,99%,1101176
1.50,99%,1095340
1.51,99%,1101724
1.51,99%,1098012
1.51,99%,1100296
1.51,100%,1101356
1.51,99%,1103700
1.51,99%,1101524
1.51,99%,1105168
1.51,99%,1104644
1.51,99%,1101096
1.51,99%,1106260
1.52,99%,1106180
1.51,99%,1100968
1.51,99%,1104664
1.52,100%,1104684
1.52,99%,1106392
1.53,99%,1108596
1.51,99%,1096920
1.52,99%,1103148
1.51,99%,1097072
1.52,100%,1113596
1.49,99%,1089944
1.51,99%,1110700
1.52,99%,1106288
1.51,99%,1097072
1.51,100%,1104656
1.51,99%,1101580
