runtime,cpu_usage,memory
16.68,493%,266120
16.90,504%,266328
16.70,496%,266156
16.86,494%,266180
16.83,493%,265900
17.21,493%,266488
16.86,498%,266116
16.68,494%,266080
16.81,493%,265948
16.82,493%,266100
16.49,521%,266196
16.73,495%,266212
16.80,494%,265896
16.73,493%,266132
16.78,494%,266076
16.82,494%,266088
16.78,495%,266076
16.90,495%,265944
16.77,495%,266028
16.87,493%,266204
16.79,495%,266032
17.03,489%,265960
16.81,495%,266020
16.71,494%,266068
16.82,495%,265948
16.74,495%,266368
16.74,494%,266024
16.80,493%,265988
16.77,496%,265992
16.77,494%,266060
16.71,494%,265952
16.81,495%,266092
16.81,493%,266308
16.77,494%,266244
16.79,493%,266156
16.76,495%,265964
16.79,494%,266068
16.68,520%,266044
16.78,494%,266164
16.78,495%,266084
16.78,493%,266124
15.79,526%,265976
16.83,493%,266028
16.73,496%,265980
16.77,494%,266088
16.77,494%,266028
16.83,493%,265976
16.75,494%,266156
16.77,495%,266212
16.81,494%,266100
16.77,494%,266104
16.80,494%,265944
16.76,520%,265916
16.78,496%,266120
16.78,494%,266080
16.96,504%,265920
16.76,493%,266076
16.79,495%,266028
16.82,495%,266024
16.83,493%,266004
16.88,493%,266128
16.69,496%,266120
16.76,495%,266056
16.76,494%,266124
16.80,495%,266328
17.01,503%,265992
16.98,503%,266056
16.77,493%,266272
16.66,518%,266024
16.76,493%,265948
16.75,492%,266084
16.45,523%,265960
16.87,506%,266068
16.79,495%,266276
16.83,494%,266048
16.75,495%,266208
16.75,492%,266296
16.81,495%,266232
16.74,494%,265984
16.78,493%,266120
16.74,495%,266068
16.84,494%,266056
16.88,494%,266180
16.60,519%,266204
16.78,493%,266224
16.93,494%,266120
16.76,494%,266304
16.77,493%,266092
16.78,495%,266120
16.84,495%,266032
16.72,495%,266084
16.74,496%,266068
16.85,494%,266096
16.82,494%,266252
16.79,494%,265928
16.74,494%,266100
16.75,494%,266144
16.74,494%,265964
16.96,504%,266184
17.01,502%,265988
