runtime,cpu_usage,memory
3.26,792%,3456
5.63,796%,3584
3.47,794%,3584
5.71,796%,3584
5.22,785%,3584
4.08,791%,3456
5.76,795%,3584
4.55,790%,3456
4.80,792%,3584
5.99,794%,3584
4.57,785%,3456
4.99,790%,3584
4.80,791%,3584
4.80,792%,3584
4.77,795%,3456
4.80,791%,3584
4.80,789%,3584
4.78,792%,3584
4.79,791%,3456
4.78,792%,3584
4.78,793%,3584
4.80,789%,3584
4.79,791%,3584
4.81,788%,3584
4.78,792%,3584
4.77,796%,3584
4.79,792%,3456
4.79,790%,3584
4.80,790%,3584
4.79,790%,3584
4.77,793%,3456
4.80,792%,3584
4.80,790%,3456
4.82,787%,3584
4.80,788%,3456
4.79,792%,3584
4.80,792%,3584
4.78,792%,3584
4.80,789%,3584
4.79,789%,3456
4.78,792%,3584
4.78,794%,3584
4.81,791%,3584
4.82,787%,3584
4.81,787%,3584
4.79,792%,3584
4.79,794%,3584
4.81,793%,3456
4.80,793%,3456
4.80,791%,3456
4.80,792%,3584
4.79,790%,3584
4.79,793%,3584
4.80,793%,3584
4.79,791%,3584
4.80,790%,3584
4.83,785%,3584
4.78,790%,3584
4.78,794%,3584
4.81,790%,3584
4.83,786%,3584
4.80,790%,3584
4.81,790%,3584
4.80,791%,3584
4.80,790%,3584
4.81,789%,3584
4.80,792%,3584
4.81,791%,3584
4.79,794%,3584
4.82,788%,3456
4.79,791%,3456
4.80,793%,3584
4.81,792%,3584
4.80,792%,3584
4.80,794%,3584
4.82,789%,3584
4.81,790%,3584
4.81,790%,3584
4.80,791%,3584
4.83,786%,3456
4.79,789%,3584
4.79,795%,3584
4.81,793%,3584
4.79,792%,3584
4.81,790%,3584
4.79,792%,3584
4.82,790%,3584
4.81,790%,3456
4.78,795%,3712
4.82,790%,3584
4.84,787%,3584
4.80,791%,3456
4.78,795%,3712
4.81,791%,3584
4.82,790%,3584
4.79,794%,3584
4.80,791%,3584
4.82,789%,3456
4.80,791%,3584
4.82,790%,3584
