runtime,cpu_usage,memory
1.26,0%,2944
1.23,0%,2944
1.27,0%,2816
1.27,0%,2816
1.27,0%,2816
1.26,0%,2944
1.27,0%,2944
1.27,0%,2816
1.30,0%,2944
1.26,0%,2944
1.33,0%,2816
2.74,0%,2944
1.73,0%,2816
1.28,0%,2816
1.28,0%,2816
1.30,0%,2944
2.80,0%,2816
1.77,0%,2688
1.28,0%,2816
1.27,0%,2816
1.28,0%,2944
2.76,0%,2944
1.83,0%,2944
1.28,0%,2816
1.29,0%,2944
1.28,0%,2944
2.79,0%,2944
1.82,0%,2816
1.28,0%,2816
1.28,0%,2816
1.30,0%,2944
2.71,0%,2816
1.88,0%,2944
1.28,0%,2688
1.29,0%,2816
1.29,0%,2816
2.68,0%,2944
1.93,0%,2816
1.29,0%,2816
1.27,0%,2816
1.37,0%,2944
1.72,0%,2816
1.40,0%,2816
1.43,0%,2816
1.56,0%,2816
1.52,0%,2816
1.53,0%,2816
1.53,0%,2944
1.52,0%,2944
1.52,0%,2816
1.53,0%,2816
1.52,0%,2816
1.51,0%,2944
1.52,0%,2816
1.54,0%,2944
1.52,0%,2944
1.52,0%,2944
1.52,0%,2944
1.51,0%,2816
1.51,0%,2816
1.53,0%,2816
1.52,0%,2944
1.54,0%,2944
1.52,0%,2944
1.52,0%,2944
1.53,0%,2816
1.51,0%,2816
1.53,0%,2816
1.51,0%,2688
1.51,0%,2816
1.51,0%,2816
1.54,0%,2816
1.53,0%,2816
1.51,0%,2816
1.50,0%,2688
1.53,0%,2688
1.51,0%,2816
1.53,0%,2688
1.54,0%,2816
1.53,0%,2944
1.52,0%,2944
1.51,0%,2816
1.52,0%,2816
1.54,0%,2816
1.51,0%,2816
1.50,0%,2688
1.52,0%,2944
1.51,0%,2816
1.50,0%,2816
1.53,0%,2816
1.52,0%,2944
1.51,0%,2816
1.50,0%,2944
1.52,0%,2816
1.53,0%,2816
1.58,0%,2816
1.50,0%,2816
1.51,0%,2816
1.51,0%,2944
1.53,0%,2816
